,Datetime,P,I,T,T_NCEP,H_NCEP,W_NCEP,I_NCEP
2339,14/8/2022 12:00,2264,924.254175,46,31.6,56.74,3.03,956.5332
2340,14/8/2022 13:00,2120,876.39175,45.5,32.54,53.63,3.43,899.7294
2341,14/8/2022 14:00,1740,707.351475,45,32.27,55.07,3.4,787.7007
2342,14/8/2022 15:00,1384,497.44125,43.25,32,56.51,3.4,636.8976
2343,14/8/2022 16:00,964,378.9747,43.25,31.72,57.95,3.44,478.8687
2344,14/8/2022 17:00,400,181.0665025,42.75,30.4,63.66,3.09,310.9257
2345,15/8/2022 7:00,643.6,236.309875,37.5,25.38,84.22,1.61,31.996
2346,15/8/2022 8:00,1076.4,404.8321,40.25,26.58,79.74,1.95,131.3656
2347,15/8/2022 9:00,1488,562.728125,41.5,27.77,75.26,2.46,269.8061
2348,15/8/2022 10:00,1916,762.02035,43.25,28.96,70.78,3.06,362.0349
2349,15/8/2022 11:00,1716,654.803125,44,28.43,74.09,3.1,434.2452
2350,15/8/2022 12:00,1556,578.776675,43.5,27.9,77.4,3.19,480.6888
2351,15/8/2022 13:00,1120,455.583825,44,27.37,80.72,3.33,407.4171
2352,15/8/2022 14:00,236,79.3364775,40,27.91,78.22,3.2,310.5387
2353,15/8/2022 15:00,264,95.0289575,37.5,28.44,75.72,3.08,206.4792
2354,15/8/2022 16:00,80,31.117895,37,28.98,73.21,3,184.1816
2355,15/8/2022 17:00,72,26.47247,36.25,27.76,78.35,3.48,141.4513
2356,16/8/2022 7:00,250.4,90.715355,34,23.93,91.39,2.17,39.0478
2357,16/8/2022 8:00,588.4,204.204625,35.25,25.25,85.51,3.05,184.0565
2358,16/8/2022 9:00,1084,395.662625,37,26.58,79.63,4.08,404.9274
2359,16/8/2022 10:00,1228,463.595975,39.25,27.9,73.75,5.18,542.559
2360,16/8/2022 11:00,1096,402.3961,40,28.35,72.25,5.35,649.6716
2361,16/8/2022 12:00,1464,547.49695,41,28.81,70.75,5.52,717.867
2362,16/8/2022 13:00,2028,789.4963,41.75,29.26,69.25,5.7,737.4681
2363,16/8/2022 14:00,1256,531.26225,42.5,29.35,68.72,5.59,709.6734
2364,16/8/2022 15:00,1152,442.2707,42.5,29.45,68.19,5.49,635.5215
2365,16/8/2022 16:00,884,339.002975,42,29.54,67.66,5.4,451.3188
2366,16/8/2022 17:00,204,79.15842,40.75,28.29,73.21,4.72,272.7352
2367,17/8/2022 7:00,736.4,275.723175,36.5,24.31,88,1.85,38.7947
2368,17/8/2022 8:00,1518.8,586.6189,40.5,25.79,81.51,2.29,176.7258
2369,17/8/2022 9:00,1832,708.824425,42.75,27.28,75.02,3.11,381.5973
2370,17/8/2022 10:00,1760,678.248775,44,28.76,68.53,4.09,553.287
2371,17/8/2022 11:00,1944,790.750775,44,29.11,67.81,4.61,711.1206
2372,17/8/2022 12:00,1232,425.882225,44.25,29.46,67.09,5.19,837.777
2373,17/8/2022 13:00,2156,842.05275,42.5,29.81,66.38,5.8,808.9638
2374,17/8/2022 14:00,968,350.47895,42.5,29.46,68.65,5.6,729.6075
2375,17/8/2022 15:00,912,336.599375,40.75,29.1,70.92,5.4,610.3674
2376,17/8/2022 16:00,844,328.740975,41,28.75,73.2,5.2,473.4732
2377,17/8/2022 17:00,320,128.469575,41,27.64,77.7,4.51,318.0219
2378,18/8/2022 7:00,622.4,241.546125,37.25,24.61,86.28,2.01,77.2246
2379,18/8/2022 8:00,1060,381.831575,39,26.17,78.97,3,278.9461
2380,18/8/2022 9:00,1696,657.222975,41,27.72,71.65,4.02,521.9187
2381,18/8/2022 10:00,2052,803.901975,43.25,29.28,64.33,5.05,699.741
2382,18/8/2022 11:00,2392,995.408475,44.25,29.97,62.05,5.04,837.8682
2383,18/8/2022 12:00,1684,905.9556,45,30.66,59.76,5.08,925.5192
2384,18/8/2022 13:00,2104,889.11405,44.75,31.35,57.48,5.16,904.5972
2385,18/8/2022 14:00,2164,885.4883,44.75,31.14,57.84,5.2,826.7313
2386,18/8/2022 15:00,1344,566.952675,45,30.93,58.21,5.25,701.7234
2387,18/8/2022 16:00,780,293.196125,42.75,30.72,58.58,5.29,555.5634
2388,18/8/2022 17:00,288,136.9187525,42,29.43,64.36,4.4,381.1911
2389,19/8/2022 7:00,803.2,324.65395,37.5,24.82,85.3,2.01,67.3874
2390,19/8/2022 8:00,1436.8,554.295125,40.5,26.44,77.6,2.85,261.8711
2391,19/8/2022 9:00,1952,770.712225,42.75,28.06,69.91,3.7,507.0897
2392,19/8/2022 10:00,1804,712.9114,44.5,29.68,62.21,4.54,692.5449
2393,19/8/2022 11:00,1964,777.5185,45,30.5,59.56,4.83,844.3269
2394,19/8/2022 12:00,2332,916.8328,45,31.33,56.9,5.16,948.9141
2395,19/8/2022 13:00,1948,808.5717,45,32.15,54.24,5.5,961.2927
2396,19/8/2022 14:00,1876,742.02225,44.75,32.12,54.34,5.48,911.994
2397,19/8/2022 15:00,1480,585.4292,44,32.09,54.43,5.46,804.7635
2398,19/8/2022 16:00,988,388.953475,43.75,32.07,54.53,5.44,607.5021
2399,19/8/2022 17:00,360,140.8600875,42.25,30.54,60.99,4.84,394.9812
2400,20/8/2022 7:00,168,57.5256225,36.5,24.38,83.9,3.23,40.5417
2401,20/8/2022 8:00,420,142.543425,37,25.46,79.5,3.69,128.2421
2402,20/8/2022 9:00,272,94.2196475,40,26.54,75.09,4.23,216.0578
2403,20/8/2022 10:00,492,161.3841375,38,27.61,70.68,4.81,232.4177
2404,20/8/2022 11:00,580,192.94715,37,27.38,71.94,4.56,211.9026
2405,20/8/2022 12:00,652,208.202575,38,27.15,73.19,4.32,162.9533
2406,20/8/2022 13:00,1000,330.828975,38,26.92,74.45,4.09,250.3273
2407,20/8/2022 14:00,904,318.81075,39,26.88,75.96,4.16,318.8751
2408,20/8/2022 15:00,988,352.445575,39.25,26.84,77.48,4.23,353.6214
2409,20/8/2022 16:00,644,234.229975,39.5,26.8,78.99,4.31,201.8057
2410,20/8/2022 17:00,300,111.805895,39,26.24,82.34,3.41,82.5858
2411,21/8/2022 7:00,544,191.55515,35.5,24.21,87.45,3.01,26.6919
2412,21/8/2022 8:00,1032,376.35255,38.5,25.1,83.82,3.22,82.611
2413,21/8/2022 9:00,1160,418.45275,40.5,25.99,80.19,3.43,135.502
2414,21/8/2022 10:00,1424,522.57025,41.25,26.88,76.56,3.64,245.24
2415,21/8/2022 11:00,1236,461.5727,42,27.77,73.25,4.49,367.4298
2416,21/8/2022 12:00,1524,563.480775,42,28.67,69.94,5.34,484.8501
2417,21/8/2022 13:00,1720,657.659975,42.25,29.57,66.64,6.2,518.3358
2418,21/8/2022 14:00,1860,717.573075,44,29.28,68.59,6.13,517.5897
2419,21/8/2022 15:00,1008,388.435525,43.75,28.98,70.55,6.06,479.5515
2420,21/8/2022 16:00,732,279.348875,43.5,28.69,72.5,6,354.858
2421,21/8/2022 17:00,316,121.0320225,42.5,27.55,77.12,5.03,225.1804
2422,22/8/2022 7:00,568,203.8728,36.5,24.5,90.28,1.87,61.7182
2423,22/8/2022 8:00,1290,482.2505,39.25,25.96,83.14,1.97,226.6694
2424,22/8/2022 9:00,1868,720.6889,43,27.43,76.01,2.3,426.8694
2425,22/8/2022 10:00,2252,874.0285,45.25,28.89,68.87,2.76,582.3615
2426,22/8/2022 11:00,2116,941.589625,46.75,29.49,66.67,3.22,708.6591
2427,22/8/2022 12:00,1308,517.8358,45.75,30.08,64.47,3.68,794.6847
2428,22/8/2022 13:00,1272,485.690075,44.75,30.67,62.26,4.15,792.2706
2429,22/8/2022 14:00,1412,553.299675,45.25,30.64,62.37,3.93,739.2048
2430,22/8/2022 15:00,1044,395.864975,45,30.61,62.48,3.73,640.9992
2431,22/8/2022 16:00,692,259.577475,45.25,30.58,62.59,3.56,469.4649
2432,22/8/2022 17:00,140,54.4502425,43.5,29.16,68.75,3.34,294.082
2433,23/8/2022 7:00,777.2,317.53205,37.75,24.58,87.63,2.07,77.2019
2434,23/8/2022 8:00,1418,555.112525,41,26.2,79.8,2.4,284.1629
2435,23/8/2022 9:00,1876,746.82955,43,27.82,71.97,2.74,526.6719
2436,23/8/2022 10:00,2172,894.20455,45,29.45,64.13,3.08,715.9059
2437,23/8/2022 11:00,2380,1000.474875,46,30.44,60.45,2.96,868.5255
2438,23/8/2022 12:00,2404,1021.832525,46,31.43,56.76,2.85,971.2638
2439,23/8/2022 13:00,1884,725.666075,45.25,32.42,53.07,2.74,966.0483
2440,23/8/2022 14:00,1916,800.713275,45,32.64,52.39,2.71,899.0598
2441,23/8/2022 15:00,1652,657.2877,45,32.86,51.71,2.69,777.3333
2442,23/8/2022 16:00,1008,407.70515,44,33.08,51.03,2.68,530.9973
2443,23/8/2022 17:00,336,154.3755225,43.5,31.62,57.85,2.46,302.9661
2444,24/8/2022 7:00,440,158.931905,37.75,25.8,82.56,1.98,72.1985
2445,24/8/2022 8:00,1043.6,396.075375,39.25,27.46,75.62,2.29,264.1477
2446,24/8/2022 9:00,1304,511.183275,41,29.12,68.68,2.64,497.5425
2447,24/8/2022 10:00,1956,800.5595,43.25,30.77,61.74,3,616.6881
2448,24/8/2022 11:00,2084,789.9333,44.75,30.8,62.26,2.75,679.7004
2449,24/8/2022 12:00,1852,779.29085,44.25,30.82,62.78,2.49,687.6915
2450,24/8/2022 13:00,1988,831.9365,45,30.85,63.3,2.23,465.5286
2451,24/8/2022 14:00,2036,813.799775,44,30.28,66.09,2.32,221.2238
2452,24/8/2022 15:00,1460,601.833875,44.75,29.72,68.88,2.47,0
2453,24/8/2022 16:00,880,331.7192,44,29.15,71.67,2.68,430.0347
2454,24/8/2022 17:00,280,116.4189725,42,28.59,74.41,2.62,595.7082
2455,25/8/2022 7:00,318.4,111.57123,35.5,24.57,89.63,2.78,48.7793
2456,25/8/2022 8:00,1030.4,376.862425,37.75,25.92,83.42,3.43,190.5526
2457,25/8/2022 9:00,860,310.879525,40.25,27.27,77.2,4.11,373.8348
2458,25/8/2022 10:00,1656,620.245675,40.75,28.62,70.99,4.82,492.9984
2459,25/8/2022 11:00,1756,679.802625,42.5,28.74,71.25,4.63,580.371
2460,25/8/2022 12:00,1232,451.8691,41.75,28.86,71.51,4.48,630.0951
2461,25/8/2022 13:00,1772,669.62155,41,28.98,71.77,4.38,516.3057
2462,25/8/2022 14:00,1116,404.2899,41.75,28.19,75.32,4.02,373.2822
2463,25/8/2022 15:00,660,234.149,41.25,27.39,78.87,3.7,225.9715
2464,25/8/2022 16:00,648,241.1657,40.75,26.6,82.42,3.41,151.7713
2465,25/8/2022 17:00,220,84.912605,40,26.13,83.94,2.98,84.4214
2466,26/8/2022 7:00,462.4,170.399825,36,24.1,88.89,2.38,32.7229
2467,26/8/2022 8:00,340.4,118.531275,37.5,24.94,85.33,2.86,124.4466
2468,26/8/2022 9:00,548,177.748325,37,25.79,81.76,3.39,235.7853
2469,26/8/2022 10:00,1088,381.240775,37.25,26.64,78.19,3.95,303.5667
2470,26/8/2022 11:00,660,219.799975,38,27.02,76.64,3.62,348.8568
2471,26/8/2022 12:00,932,308.856275,36.5,27.39,75.1,3.28,369.5613
2472,26/8/2022 13:00,1340,486.6208,38.5,27.77,73.56,2.94,352.5015
2473,26/8/2022 14:00,1192,447.48265,40,27.57,75.13,2.93,313.3611
2474,26/8/2022 15:00,692,258.93005,40.25,27.38,76.7,2.92,257.5648
2475,26/8/2022 16:00,240,84.7102725,39.25,27.18,78.28,2.91,180.6456
2476,26/8/2022 17:00,100,37.9970175,38,26.36,81.87,2.99,106.6798
2477,27/8/2022 7:00,516,190.73775,36.25,23.73,89.65,1.59,77.1679
2478,27/8/2022 8:00,1212,469.479625,38,25.33,83.48,1.77,279.6184
2479,27/8/2022 9:00,1828,731.509325,41.5,26.94,77.32,1.97,522.1152
2480,27/8/2022 10:00,2132,811.31525,44.5,28.55,71.16,2.18,690.7827
2481,27/8/2022 11:00,1924,783.85545,45.75,29.42,67.26,1.9,815.9589
2482,27/8/2022 12:00,1904,752.680925,44.5,30.29,63.35,1.64,888.8448
2483,27/8/2022 13:00,1500,586.578425,44.75,31.17,59.45,1.41,866.3298
2484,27/8/2022 14:00,1044,363.929675,42.5,31.01,60.1,1.23,788.7393
2485,27/8/2022 15:00,1732,717.4112,41.5,30.85,60.75,1.06,665.7222
2486,27/8/2022 16:00,1044,426.0198,42.75,30.7,61.4,0.92,514.6014
2487,27/8/2022 17:00,388,171.8565625,41.5,29.36,67.24,1.03,341.2407
2488,28/8/2022 7:00,624,264.498075,36.5,24.84,87.79,1.65,73.4454
2489,28/8/2022 8:00,1360,523.055825,39.25,26.3,81.72,1.54,272.4128
2490,28/8/2022 9:00,1568,631.754,41.75,27.76,75.65,1.64,514.9563
2491,28/8/2022 10:00,1452,565.495975,43.25,29.21,69.57,1.92,704.7252
2492,28/8/2022 11:00,1820,714.4329,43.5,30.33,64.96,1.39,859.6638
2493,28/8/2022 12:00,732,253.418625,43.25,31.45,60.34,1.02,965.8068
2494,28/8/2022 13:00,1456,550.04625,43,32.57,55.73,0.98,936.8079
2495,28/8/2022 14:00,1292,504.368925,43.25,32.48,55.83,1.18,848.3313
2496,28/8/2022 15:00,388,152.392725,43.5,32.38,55.92,1.47,711.7221
2497,28/8/2022 16:00,620,239.134375,42.25,32.29,56.02,1.8,506.1546
2498,28/8/2022 17:00,204,102.6526475,42.25,30.97,61.6,1.39,304.1169
2499,29/8/2022 7:00,64,23.0976525,33.25,24.66,87.19,1.37,47.0829
2500,29/8/2022 8:00,262.4,85.778565,34,26,82.36,1.72,194.5465
2501,29/8/2022 9:00,1272,440.352625,34.75,27.33,77.53,2.08,393.2766
2502,29/8/2022 10:00,1544,609.37665,37,28.67,72.7,2.44,434.7081
2503,29/8/2022 11:00,1724,669.0874,39.5,28.28,74.33,2.35,412.365
2504,29/8/2022 12:00,1912,768.7537,41,27.9,75.96,2.26,339.417
2505,29/8/2022 13:00,1652,651.4364,42,27.51,77.59,2.17,460.7388
2506,29/8/2022 14:00,1140,443.492775,42,28.22,73.16,2.03,547.6932
2507,29/8/2022 15:00,1320,489.145825,42,28.92,68.73,1.9,579.8928
2508,29/8/2022 16:00,304,126.49486,41.5,29.63,64.3,1.78,477.0834
2509,29/8/2022 17:00,168,64.8741375,39.5,28.26,70.82,1.75,336.4863
2510,30/8/2022 7:00,599.2,222.729705,35,24.74,86.83,0.21,67.6498
2511,30/8/2022 8:00,1290.4,475.6142,37.25,26.22,81.37,0.71,265.3323
2512,30/8/2022 9:00,1904,753.716775,41.5,27.69,75.92,1.23,510.345
2513,30/8/2022 10:00,1788,743.22815,43.75,29.17,70.47,1.75,689.6964
2514,30/8/2022 11:00,1832,750.779,43.5,29.8,67.83,1.78,831.4875
2515,30/8/2022 12:00,2052,846.50395,43.25,30.43,65.18,1.83,923.7639
2516,30/8/2022 13:00,1812,775.98075,44,31.05,62.54,1.9,900.999
2517,30/8/2022 14:00,1584,622.13945,44,31.05,62.67,1.43,820.692
2518,30/8/2022 15:00,876,315.0151,43.25,31.04,62.8,1.38,692.6811
2519,30/8/2022 16:00,388,155.727075,42.5,31.03,62.94,1.78,472.887
2520,30/8/2022 17:00,96,36.524075,41.5,29.6,69.38,1.62,268.4273
2521,31/8/2022 7:00,588,231.980075,37,25.59,83.73,1.39,75.8954
2522,31/8/2022 8:00,1060.8,387.237775,38.75,27.13,77.38,1.5,278.9553
2523,31/8/2022 9:00,1844,719.523525,41.25,28.67,71.03,1.6,522.8154
2524,31/8/2022 10:00,1840,713.12185,42.75,30.22,64.67,1.71,694.2012
2525,31/8/2022 11:00,1896,735.701475,43.5,30.71,62.36,1.41,822.4455
2526,31/8/2022 12:00,1132,463.24795,44,31.21,60.06,1.14,898.2234
2527,31/8/2022 13:00,592,210.0883,43.25,31.71,57.75,0.94,778.9143
2528,31/8/2022 14:00,96,35.6338375,42,31.22,60.41,1.25,613.7319
2529,31/8/2022 15:00,92,33.14926,39,30.74,63.08,1.65,430.3143
2530,31/8/2022 16:00,240,84.7669325,37.25,30.26,65.74,2.09,325.8348
2531,31/8/2022 17:00,112,43.52459,37,29.03,70.56,1.7,210.4561
