Datetime,P,I,T,I_NCEP,T_NCEP,H_NCEP,W_NCEP
2022-07-28 17:00:00+07:00,280,409.1648,47,497.9661,30.73,54.67,1.09
2022-07-29 07:00:00+07:00,88,106.8655,37,70.2018,22.89,87.78,0.75
2022-07-29 08:00:00+07:00,268,344.4474,37,267.4698,25.17,78.74,0.24
2022-07-29 09:00:00+07:00,492,671.7365,39,503.3481,27.44,69.71,0.55
2022-07-29 10:00:00+07:00,604,847.7336,40,691.7805,29.72,60.67,1.13
2022-07-29 11:00:00+07:00,664,975.1748,42,847.4094,30.65,57.25,1.46
2022-07-29 12:00:00+07:00,708,956.8065,45,957.5451,31.57,53.84,1.79
2022-07-29 13:00:00+07:00,188,240.2873,44,961.2465,32.49,50.43,2.12
2022-07-29 14:00:00+07:00,72,86.36104,44,906.126,32.18,51.47,1.68
2022-07-29 15:00:00+07:00,112,135.0592,43,799.0569,31.87,52.52,1.41
2022-07-29 16:00:00+07:00,100,124.2374,41,620.0484,31.56,53.56,1.44
2022-07-29 17:00:00+07:00,160,206.2555,42,426.9936,29.74,62.03,1.2
2022-07-30 07:00:00+07:00,96,114.8395,37,60.3452,22.8,84.85,0.76
2022-07-30 08:00:00+07:00,340,443.7662,37,243.4129,25.06,76.17,0.31
2022-07-30 09:00:00+07:00,492,588.5793,41,469.0791,27.32,67.49,0.35
2022-07-30 10:00:00+07:00,668,865.1055,40,647.6256,29.57,58.81,0.81
2022-07-30 11:00:00+07:00,680,992.262,42,797.0943,30.21,57.91,1.05
2022-07-30 12:00:00+07:00,740,1113.153,43,904.8618,30.85,57.01,1.31
2022-07-30 13:00:00+07:00,216,277.3094,45,900.9141,31.49,56.11,1.56
2022-07-30 14:00:00+07:00,100,131.713,44,841.8108,31.15,58.62,1.01
2022-07-30 15:00:00+07:00,464,584.8059,43,735.2688,30.8,61.12,0.78
2022-07-30 16:00:00+07:00,456,661.6266,44,616.6707,30.46,63.63,1.1
2022-07-30 17:00:00+07:00,76,104.3737,43,461.5158,28.88,69.45,1.18
2022-07-31 07:00:00+07:00,28,35.74051,35,12.2165,23.21,90.04,0.56
2022-07-31 08:00:00+07:00,96,113.8428,36,36.4405,23.3,90.23,0.36
2022-07-31 09:00:00+07:00,188,229.2519,36,54.5513,23.39,90.43,0.16
2022-07-31 10:00:00+07:00,324,382.1102,37,86.9636,23.48,90.62,0.05
2022-07-31 11:00:00+07:00,464,625.0317,38,120.4886,24.17,86.52,0.03
2022-07-31 12:00:00+07:00,520,690.8883,37,151.1459,24.85,82.43,0.1
2022-07-31 13:00:00+07:00,512,647.7433,40,256.4527,25.54,78.33,0.17
2022-07-31 14:00:00+07:00,236,335.7614,39,346.0362,26.04,75.67,0.34
2022-07-31 15:00:00+07:00,168,186.3206,38,402.3627,26.54,73,0.84
2022-07-31 16:00:00+07:00,204,256.1641,37,364.3119,27.03,70.33,1.33
2022-07-31 17:00:00+07:00,228,305.6454,38,292.5836,26.07,75.62,0.82
2022-08-01 07:00:00+07:00,94.8,123.7391,36,54.5944,22.82,88.86,0.67
2022-08-01 08:00:00+07:00,220,247.5493,36,183.3585,24.52,81.56,0.4
2022-08-01 09:00:00+07:00,236,301.872,37,399.9408,26.14,75.11,0.76
2022-08-01 10:00:00+07:00,248,309.1341,38,585.3246,27.76,68.67,1.27
2022-08-01 11:00:00+07:00,388,494.7427,38,757.9512,27.95,70.65,1.11
2022-08-01 12:00:00+07:00,464,648.1705,40,900.1713,28.13,72.63,0.96
2022-08-01 13:00:00+07:00,676,1111.943,42,789.075,28.31,74.61,0.83
2022-08-01 14:00:00+07:00,264,301.9432,42,629.2221,27.92,77.33,0.34
2022-08-01 15:00:00+07:00,208,436.7177,42,447.5496,27.53,80.04,0.29
2022-08-01 16:00:00+07:00,136,198.6375,44,367.431,27.14,82.75,0.78
2022-08-01 17:00:00+07:00,264,359.897,43,269.0752,26.1,85.04,0.7
2022-08-02 07:00:00+07:00,22,29.90242,36,13.4641,21.64,97.07,0.83
2022-08-02 08:00:00+07:00,128.8,152.2887,37,69.0881,22.57,94.1,0.52
2022-08-02 09:00:00+07:00,272,340.674,39,153.7001,23.5,91.14,0.21
2022-08-02 10:00:00+07:00,272,399.9093,40,332.2107,24.43,88.17,0.11
2022-08-02 11:00:00+07:00,608,868.8078,39,547.9797,25.18,84.72,0.55
2022-08-02 12:00:00+07:00,160,190.8059,40,770.904,25.92,81.26,0.98
2022-08-02 13:00:00+07:00,356,473.6685,39,802.3944,26.67,77.81,1.42
2022-08-02 14:00:00+07:00,696,870.801,36,784.5354,27.12,74.94,1.42
2022-08-02 15:00:00+07:00,616,790.2071,39,717.8361,27.57,72.07,1.46
2022-08-02 16:00:00+07:00,480,677.5746,41,593.8605,28.02,69.19,1.52
2022-08-02 17:00:00+07:00,128,187.1037,42,438.2013,26.58,76.4,1.26
2022-08-03 07:00:00+07:00,110,113.0596,36,63.5728,22.23,96.51,0.24
2022-08-03 08:00:00+07:00,326.8,357.6187,36,259.126,23.52,91.21,0.51
2022-08-03 09:00:00+07:00,340,424.9703,39,492.6753,24.82,85.91,0.84
2022-08-03 10:00:00+07:00,524,612.074,39,673.6644,26.11,80.6,1.19
2022-08-03 11:00:00+07:00,492,792.2719,41,820.4226,27.25,74.46,1.41
2022-08-03 12:00:00+07:00,796,1190.828,41,921.3945,28.4,68.32,1.64
2022-08-03 13:00:00+07:00,420,676.9338,43,874.7634,29.54,62.17,1.87
2022-08-03 14:00:00+07:00,608,1005.932,43,774.2367,28.91,67.43,1.8
2022-08-03 15:00:00+07:00,572,777.4629,43,635.364,28.28,72.68,1.74
2022-08-03 16:00:00+07:00,436,620.6888,44,556.2189,27.64,77.93,1.69
2022-08-03 17:00:00+07:00,248,362.816,43,432.9858,26.24,82.62,1.21
2022-08-04 07:00:00+07:00,137.6,98.322,37,51.8711,22.27,94.18,0.71
2022-08-04 08:00:00+07:00,356,470.9631,37,220.987,23.77,88.78,0.4
2022-08-04 09:00:00+07:00,344,422.4785,37,442.7022,25.27,83.39,0.43
2022-08-04 10:00:00+07:00,448,615.0643,40,617.8257,26.77,77.99,0.76
2022-08-04 11:00:00+07:00,628,827.7986,40,766.8261,27.43,76.14,0.78
2022-08-04 12:00:00+07:00,532,835.9861,42,876.6606,28.09,74.3,0.87
2022-08-04 13:00:00+07:00,700,1103.043,43,921.2253,28.75,72.45,1.02
2022-08-04 14:00:00+07:00,468,771.9096,44,908.9442,28.75,72.68,1.06
2022-08-04 15:00:00+07:00,596,807.9349,45,838.7409,28.75,72.9,1.16
2022-08-04 16:00:00+07:00,376,546.7159,44,666.7509,28.76,73.13,1.29
2022-08-04 17:00:00+07:00,124,166.1008,43,470.79,27.01,79.4,1.27
2022-08-05 07:00:00+07:00,91.6,111.0661,36,41.463,21.16,92.56,0.64
2022-08-05 08:00:00+07:00,199.2,244.6303,37,160.4518,22.58,86.35,0.3
2022-08-05 09:00:00+07:00,428,551.1301,38,298.2776,23.99,80.15,0.23
2022-08-05 10:00:00+07:00,604,816.3361,40,451.0296,25.41,73.94,0.55
2022-08-05 12:00:00+07:00,428,591.8544,43,727.8045,27.06,69.03,1.36
2022-08-05 13:00:00+07:00,348,440.7047,42,659.3787,27.89,66.58,1.77
2022-08-05 14:00:00+07:00,520,800.2457,42,550.2009,27.24,72.53,1.16
2022-08-05 15:00:00+07:00,52,72.33537,42,418.2639,26.59,78.48,0.6
2022-08-05 16:00:00+07:00,336,406.8865,41,398.0907,25.94,84.42,0.42
2022-08-05 17:00:00+07:00,152,206.0419,41,332.3298,25.1,86.81,0.59
2022-08-06 07:00:00+07:00,72,92.7687,37,31.7786,21.99,94.95,0.35
2022-08-06 08:00:00+07:00,156,207.2523,36,163.1377,23.29,90.32,0.26
2022-08-06 09:00:00+07:00,248,307.5677,37,361.4274,24.59,85.69,0.24
2022-08-06 10:00:00+07:00,212,270.2609,38,523.0323,25.9,81.06,0.28
2022-08-06 11:00:00+07:00,776,1041.316,38,670.2219,26.26,80.98,0.58
2022-08-06 12:00:00+07:00,840,1162.208,40,788.3676,26.62,80.9,0.9
2022-08-06 13:00:00+07:00,664,724.4217,42,794.5539,26.99,80.82,1.23
2022-08-06 14:00:00+07:00,568,870.4451,42,751.5558,26.86,81.5,1.11
2022-08-06 15:00:00+07:00,712,981.0843,43,664.4967,26.73,82.18,1
2022-08-06 16:00:00+07:00,480,647.1738,44,553.5663,26.6,82.86,0.91
2022-08-06 17:00:00+07:00,168,203.7636,44,410.4012,25.51,86.22,0.87
2022-08-07 07:00:00+07:00,120,141.2533,35,44.5854,22.01,94.54,0.27
2022-08-07 08:00:00+07:00,364,474.5229,36,154.2268,22.86,91.34,0.36
2022-08-07 09:00:00+07:00,400,492.1796,37,255.5586,23.71,88.14,0.56
2022-08-07 10:00:00+07:00,588,795.7604,39,399.7959,24.56,84.93,0.79
2022-08-07 11:00:00+07:00,460,728.1951,40,545.514,25.38,82.93,0.96
2022-08-07 12:00:00+07:00,788,1046.798,41,675.819,26.19,80.92,1.14
2022-08-07 13:00:00+07:00,744,1057.478,41,720.4209,27.01,78.92,1.33
2022-08-07 14:00:00+07:00,256,373.7802,42,720.3555,26.65,82.2,1.31
2022-08-07 15:00:00+07:00,564,642.902,43,672.9672,26.29,85.49,1.29
2022-08-07 16:00:00+07:00,100,120.0368,40,402.6246,25.93,88.78,1.27
2022-08-07 17:00:00+07:00,100,130.1467,37,180.6445,24.95,90.96,1.29
2022-08-08 07:00:00+07:00,56.4,69.48753,36,4.6909,21.3,98.82,0.58
2022-08-08 08:00:00+07:00,128.8,152.8583,36,21.1292,21.52,98.27,0.56
2022-08-08 09:00:00+07:00,120,149.0137,36,43.1026,21.75,97.73,0.65
2022-08-08 10:00:00+07:00,148,169.0911,37,121.6748,21.97,97.18,0.84
2022-08-08 11:00:00+07:00,128,148.7289,36,221.9093,22.65,94.99,1.01
2022-08-08 12:00:00+07:00,244,275.8142,39,329.0202,23.32,92.79,1.2
2022-08-08 13:00:00+07:00,208,239.2905,36,296.2291,24,90.6,1.4
2022-08-08 14:00:00+07:00,276,322.2342,46,245.041,23.6,92.02,1.1
2022-08-08 15:00:00+07:00,288,367.3726,39,183.9733,23.2,93.44,0.82
2022-08-08 16:00:00+07:00,188,242.352,38,112.6767,22.8,94.86,0.59
2022-08-08 17:00:00+07:00,100,133.9913,38,53.262,22.55,95.34,0.58
2022-08-09 07:00:00+07:00,37.2,47.77268,35,15.5699,20.98,97.95,0.75
2022-08-09 08:00:00+07:00,75.6,97.96602,35,85.6761,21.94,94.21,0.72
2022-08-09 09:00:00+07:00,468,597.906,36,194.6304,22.91,90.46,0.79
2022-08-09 10:00:00+07:00,344,546.1464,38,352.8285,23.87,86.71,0.94
2022-08-09 11:00:00+07:00,432,792.5566,39,531.1197,24.52,85.16,0.97
2022-08-09 12:00:00+07:00,476,611.2909,39,705.9978,25.16,83.6,1.02
2022-08-09 13:00:00+07:00,384,503.3574,40,705.5469,25.81,82.05,1.08
2022-08-09 14:00:00+07:00,272,333.6967,40,661.2066,25.7,82.66,1.05
2022-08-09 15:00:00+07:00,176,232.4557,39,578.6877,25.59,83.27,1.04
2022-08-09 16:00:00+07:00,116,146.3795,37,425.2617,25.48,83.89,1.04
2022-08-09 17:00:00+07:00,132,163.6801,38,272.6551,24.59,86.86,1.08
2022-08-10 07:00:00+07:00,66,80.87893,35,51.8789,21.35,93.66,0.51
2022-08-10 08:00:00+07:00,377.2,479.0083,36,229.8751,23.16,86.39,0.2
2022-08-10 09:00:00+07:00,480,757.4568,38,459.2217,24.98,79.13,0.34
2022-08-10 10:00:00+07:00,576,630.0867,38,618.7728,26.79,71.87,0.7
2022-08-10 11:00:00+07:00,724,942.1398,40,740.7912,27.35,71.95,0.71
2022-08-10 12:00:00+07:00,332,679.7818,41,817.0434,27.91,72.02,0.8
2022-08-10 13:00:00+07:00,540,626.171,42,882.7551,28.47,72.1,0.95
2022-08-10 14:00:00+07:00,164,225.0513,44,893.4612,28.58,71.82,0.78
2022-08-10 15:00:00+07:00,236,260.3646,41,843.8316,28.68,71.55,0.71
2022-08-10 16:00:00+07:00,188,228.7535,39,668.0193,28.79,71.27,0.75
2022-08-10 17:00:00+07:00,264,329.8522,40,468.5004,26.99,77.67,0.84
2022-08-11 07:00:00+07:00,46,60.87278,35,46.2693,21.17,94.35,1.21
2022-08-11 08:00:00+07:00,227.6,261.931,36,217.102,23.33,85.34,1
2022-08-11 09:00:00+07:00,444,567.0068,36,448.1169,25.48,76.34,0.86
2022-08-11 10:00:00+07:00,636,905.3314,39,575.754,27.64,67.34,0.84
2022-08-11 11:00:00+07:00,604,877.5648,40,655.2936,27.61,71.17,0.87
2022-08-11 12:00:00+07:00,524,904.1209,42,685.0032,27.59,74.99,1.08
2022-08-11 13:00:00+07:00,192,259.2255,42,625.263,27.56,78.82,1.37
2022-08-11 14:00:00+07:00,296,429.3845,42,526.4958,27.12,81.92,0.97
2022-08-11 15:00:00+07:00,224,298.3122,42,405.0012,26.69,85.03,0.79
2022-08-11 16:00:00+07:00,260,321.6646,42,264.1561,26.25,88.14,0.97
2022-08-11 17:00:00+07:00,116,141.9653,42,141.1206,25.06,90.66,1.04
2022-08-12 07:00:00+07:00,16,18.29743,34,4.1269,20.88,98.09,0.65
2022-08-12 08:00:00+07:00,48,59.09288,35,19.377,21.1,97.96,0.67
2022-08-12 09:00:00+07:00,84,107.2215,35,39.2798,21.33,97.83,0.75
2022-08-12 10:00:00+07:00,212,263.9245,36,57.4953,21.55,97.7,0.88
2022-08-12 11:00:00+07:00,108,133.7777,36,74.3096,21.73,97.47,1.08
2022-08-12 12:00:00+07:00,124,160.9035,36,87.9988,21.92,97.23,1.29
2022-08-12 13:00:00+07:00,128,159.4084,37,83.4925,22.11,96.99,1.51
2022-08-12 14:00:00+07:00,168,205.5435,36,73.7807,21.94,97.48,1.49
2022-08-12 15:00:00+07:00,264,363.3144,37,60.3752,21.77,97.96,1.47
2022-08-12 16:00:00+07:00,100,113.3444,37,42.7289,21.6,98.45,1.44
2022-08-12 17:00:00+07:00,84,107.9335,41,25.9868,21.49,98.5,1.31
2022-08-13 07:00:00+07:00,64,80.80773,35,6.2624,20.71,97.47,0.66
2022-08-13 08:00:00+07:00,220,279.6588,36,34.3198,21.12,96.47,0.7
2022-08-13 09:00:00+07:00,432,560.3856,34,77.3825,21.53,95.47,0.76
2022-08-13 10:00:00+07:00,516,650.3065,37,119.6661,21.94,94.47,0.83
2022-08-13 11:00:00+07:00,308,400.9772,39,161.6764,22.32,93.11,0.86
2022-08-13 12:00:00+07:00,320,421.9089,40,198.6045,22.7,91.76,0.9
2022-08-13 13:00:00+07:00,704,1115.574,40,312.7587,23.08,90.4,0.95
2022-08-13 14:00:00+07:00,496,526.0689,42,407.0991,23.97,86.63,1.03
2022-08-13 15:00:00+07:00,268,348.648,42,462.507,24.85,82.86,1.23
2022-08-13 16:00:00+07:00,452,679.2121,40,406.2273,25.74,79.09,1.49
2022-08-13 17:00:00+07:00,40,69.9147,41,315.4191,24.68,84.36,1.15
2022-08-14 07:00:00+07:00,104,121.9592,36,55.7411,20.92,94.5,0.83
2022-08-14 08:00:00+07:00,168,222.2747,37,243.1227,23.03,85.76,0.44
2022-08-14 09:00:00+07:00,316,401.4044,38,475.6746,25.14,77.02,0.29
2022-08-14 10:00:00+07:00,532,739.3017,39,639.066,27.25,68.28,0.61
2022-08-14 11:00:00+07:00,440,552.4828,40,762.2166,27.79,67.03,1
2022-08-14 12:00:00+07:00,624,975.5307,41,837.1248,28.32,65.78,1.39
2022-08-14 13:00:00+07:00,716,1078.908,42,856.2369,28.86,64.54,1.78
2022-08-14 14:00:00+07:00,652,990.838,43,821.6391,28.6,68.06,1.52
2022-08-14 15:00:00+07:00,264,404.7506,43,736.5228,28.34,71.59,1.26
2022-08-14 16:00:00+07:00,348,404.8218,42,604.2465,28.08,75.11,1
2022-08-14 17:00:00+07:00,152,231.8861,44,439.1703,26.75,79.91,0.51
2022-08-15 07:00:00+07:00,94,128.7228,36,31.6468,22.11,92.63,1.29
2022-08-15 08:00:00+07:00,445.6,640.4814,38,105.3925,22.87,90.48,0.95
2022-08-15 09:00:00+07:00,408,610.1518,39,157.8216,23.63,88.34,0.68
2022-08-15 10:00:00+07:00,516,712.5319,41,213.6636,24.39,86.19,0.59
2022-08-15 11:00:00+07:00,692,1017.821,42,256.6873,25.4,82.45,0.74
2022-08-15 12:00:00+07:00,236,286.2801,43,283.9049,26.4,78.7,0.93
2022-08-15 13:00:00+07:00,140,167.4535,41,367.0443,27.41,74.96,1.14
2022-08-15 14:00:00+07:00,28,34.1742,38,426.9579,27.83,72.32,1.22
2022-08-15 15:00:00+07:00,24,32.75027,36,450.7857,28.25,69.67,1.36
2022-08-15 16:00:00+07:00,8,10.46585,37,408.7953,28.68,67.03,1.54
2022-08-15 17:00:00+07:00,8,12.95771,36,326.0604,27.22,73.86,1.46
2022-08-16 07:00:00+07:00,104,112.7036,35,11.2427,21.78,97.2,0.38
2022-08-16 08:00:00+07:00,359.2,587.013,38,37.9175,21.93,97.55,0.28
2022-08-16 09:00:00+07:00,172,230.3198,37,56.9634,22.08,97.9,0.24
2022-08-16 10:00:00+07:00,372,556.2562,38,154.0049,22.23,98.24,0.28
2022-08-16 11:00:00+07:00,416,558.2497,39,277.0417,23.11,94.72,0.3
2022-08-16 12:00:00+07:00,344,409.6631,40,407.784,23.98,91.19,0.39
2022-08-16 13:00:00+07:00,380,691.885,40,571.3365,24.86,87.67,0.51
2022-08-16 14:00:00+07:00,160,203.6924,40,698.5968,25.86,82.46,0.75
2022-08-16 15:00:00+07:00,340,430.4525,39,763.0209,26.87,77.24,1.03
2022-08-16 16:00:00+07:00,328,486.3415,40,609.2022,27.88,72.03,1.33
2022-08-16 17:00:00+07:00,36,44.71124,40,429.8595,26.38,78.74,0.94
2022-08-17 07:00:00+07:00,59.2,72.69136,36,46.3371,21.79,97.86,0.85
2022-08-17 08:00:00+07:00,204,261.575,36,225.2164,22.94,93.46,0.94
2022-08-17 09:00:00+07:00,260,332.7,36,459.9447,24.08,89.06,1.27
2022-08-17 10:00:00+07:00,556,855.494,38,625.1673,25.23,84.66,1.71
2022-08-17 11:00:00+07:00,324,544.7936,40,754.0374,25.59,84.2,1.62
2022-08-17 12:00:00+07:00,168,252.1771,40,837.2235,25.95,83.74,1.58
2022-08-17 14:00:00+07:00,236,491.3252,42,772.2435,26.03,85.26,1.68
2022-08-17 15:00:00+07:00,320,276.455,42,669.0963,25.74,87.25,1.83
2022-08-17 16:00:00+07:00,48,73.04734,41,530.3967,25.45,89.23,2.02
2022-08-17 17:00:00+07:00,56,83.72678,38,370.8561,24.48,91.67,1.74
2022-08-18 07:00:00+07:00,86.4,111.9917,36,33.6461,21.9,97.5,0.47
2022-08-18 08:00:00+07:00,258,361.1785,36,172.0605,23.06,92.84,0.7
2022-08-18 09:00:00+07:00,556,765.5019,37,369.6621,24.22,88.18,0.93
2022-08-18 10:00:00+07:00,328,553.0524,39,553.8279,25.39,83.52,1.16
2022-08-18 11:00:00+07:00,376,519.8749,40,728.8962,25.91,82.11,1.38
2022-08-18 12:00:00+07:00,712,937.4408,41,875.8926,26.42,80.7,1.62
2022-08-18 13:00:00+07:00,652,667.3223,43,914.418,26.94,79.29,1.88
2022-08-18 14:00:00+07:00,652,782.1619,42,895.1001,27,79.2,1.66
2022-08-18 15:00:00+07:00,532,827.7986,43,817.8375,27.06,79.11,1.47
2022-08-18 16:00:00+07:00,340,440.064,43,630.3432,27.12,79.02,1.31
2022-08-18 17:00:00+07:00,144,261.931,43,426.7821,25.73,83.18,1.3
2022-08-19 07:00:00+07:00,71.2,89.56487,37,53.0926,21.05,92.68,0.58
2022-08-19 08:00:00+07:00,239.6,267.5555,38,233.6329,23.02,84.72,0.26
2022-08-19 09:00:00+07:00,360,454.8015,37,451.776,24.98,76.75,0.34
2022-08-19 10:00:00+07:00,544,759.379,40,615.3093,26.95,68.78,0.7
2022-08-19 11:00:00+07:00,656,883.7589,42,742.953,27.62,67.29,0.77
2022-08-19 12:00:00+07:00,324,716.2341,42,825.444,28.29,65.8,0.85
2022-08-19 13:00:00+07:00,612,796.8283,42,857.9154,28.97,64.31,0.95
2022-08-19 14:00:00+07:00,624,865.319,43,836.0322,28.68,67.82,0.95
2022-08-19 15:00:00+07:00,380,555.6154,44,760.4106,28.4,71.32,1.02
2022-08-19 16:00:00+07:00,72,94.05023,42,611.9226,28.12,74.82,1.15
2022-08-19 17:00:00+07:00,68,93.05349,38,434.4609,26.77,79.57,0.89
2022-08-20 07:00:00+07:00,88,110.9237,36,45.9878,21.58,92.85,1.29
2022-08-20 08:00:00+07:00,180,222.8442,38,215.8915,23.68,84.13,1.06
2022-08-20 09:00:00+07:00,280,368.227,38,434.5929,25.79,75.41,0.85
2022-08-20 10:00:00+07:00,488,675.7947,39,576.3153,27.89,66.69,0.7
2022-08-20 11:00:00+07:00,512,674.8691,40,676.9581,28.4,65.39,0.69
2022-08-20 12:00:00+07:00,580,806.155,42,731.2242,28.91,64.09,0.94
2022-08-20 13:00:00+07:00,464,640.1254,43,660.3183,29.42,62.79,1.32
2022-08-20 14:00:00+07:00,496,701.4253,43,547.9143,28.85,68.89,1.21
2022-08-20 15:00:00+07:00,296,391.1521,43,412.8462,28.28,74.99,1.14
2022-08-20 16:00:00+07:00,184,238.5786,43,309.1662,27.72,81.09,1.13
2022-08-20 17:00:00+07:00,96,123.3831,42,202.0475,26.51,84.07,0.41
2022-08-21 07:00:00+07:00,8,7.333213,37,7.2383,22.1,95.96,0.7
2022-08-21 08:00:00+07:00,4,8.116371,38,28.9288,22.42,95.51,0.4
2022-08-21 09:00:00+07:00,12,12.53054,37,49.8163,22.75,95.05,0.13
2022-08-21 10:00:00+07:00,48,55.31948,36,58.1204,23.08,94.6,0.24
2022-08-21 11:00:00+07:00,180,206.1131,36,58.612,23.13,94.59,0.12
2022-08-21 12:00:00+07:00,252,289.2703,36,52.4637,23.19,94.59,0.12
2022-08-21 13:00:00+07:00,340,421.1969,37,68.5504,23.24,94.58,0.24
2022-08-21 14:00:00+07:00,304,375.7025,39,80.1882,23.26,94.62,0.12
2022-08-21 15:00:00+07:00,368,415.8572,38,84.8368,23.27,94.65,0.34
2022-08-21 16:00:00+07:00,108,136.1272,38,91.5459,23.29,94.69,0.59
2022-08-21 17:00:00+07:00,96,131.5706,39,82.283,23.03,95.17,0.29
2022-08-22 07:00:00+07:00,135.2,168.9487,36,9.3879,21.28,99.05,0.1
2022-08-22 08:00:00+07:00,242,333.6256,37,60.6184,21.99,97,0.13
2022-08-22 09:00:00+07:00,360,437.7144,38,145.1227,22.71,94.96,0.32
2022-08-22 10:00:00+07:00,148,176.6379,38,257.5041,23.43,92.91,0.51
2022-08-22 11:00:00+07:00,376,655.0054,38,382.0161,24.01,91.44,0.81
2022-08-22 12:00:00+07:00,316,320.5255,39,502.1178,24.59,89.97,1.13
2022-08-22 13:00:00+07:00,692,1140.564,40,562.7643,25.18,88.5,1.47
2022-08-22 14:00:00+07:00,748,951.1107,41,587.2827,24.88,90.2,1.51
2022-08-22 15:00:00+07:00,164,235.8731,42,568.4799,24.57,91.89,1.59
2022-08-22 16:00:00+07:00,156,191.2331,39,386.7231,24.27,93.59,1.7
2022-08-22 17:00:00+07:00,192,316.8233,40,221.0546,23.7,94.49,1.56
2022-08-23 07:00:00+07:00,147.6,206.7538,36,43.8403,21.63,96.01,0.77
2022-08-23 08:00:00+07:00,178.8,358.9714,36,224.5985,23.47,88.35,0.38
2022-08-23 09:00:00+07:00,400,417.0676,37,476.0697,25.3,80.69,0.51
2022-08-23 10:00:00+07:00,560,703.846,39,655.3491,27.13,73.03,0.97
2022-08-23 11:00:00+07:00,672,972.7542,40,798.8259,27.8,69.73,1.19
2022-08-23 12:00:00+07:00,720,1108.027,42,895.2933,28.47,66.42,1.42
2022-08-23 13:00:00+07:00,696,1069.154,43,910.6971,29.14,63.12,1.64
2022-08-23 14:00:00+07:00,592,811.4947,43,868.0644,28.94,65.37,1.41
2022-08-23 15:00:00+07:00,552,800.9576,44,771.6396,28.74,67.62,1.35
2022-08-23 16:00:00+07:00,428,601.7506,44,613.4538,28.54,69.87,1.5
2022-08-23 17:00:00+07:00,116,192.7994,44,428.664,26.94,76.65,1.19
2022-08-24 07:00:00+07:00,176.4,235.5884,37,52.9226,21.46,91.36,0.97
2022-08-24 08:00:00+07:00,354.8,438.8536,40,248.0528,23.68,82.39,0.45
2022-08-24 09:00:00+07:00,464,627.4525,38,492.5346,25.9,73.42,0.15
2022-08-24 10:00:00+07:00,604,856.4196,41,685.5243,28.11,64.45,0.62
2022-08-24 11:00:00+07:00,552,682.3447,41,844.0845,29.15,61.53,1.05
2022-08-24 12:00:00+07:00,596,823.0285,42,955.0116,30.19,58.62,1.48
2022-08-24 13:00:00+07:00,648,916.9363,42,655.545,31.22,55.7,1.9
2022-08-24 14:00:00+07:00,412,576.7608,44,316.2537,30.68,60.69,1.21
2022-08-24 15:00:00+07:00,160,265.9179,44,0,30.14,65.68,1.61
2022-08-24 16:00:00+07:00,392,561.8807,44,795.78,29.59,70.67,2.65
2022-08-24 17:00:00+07:00,168,276.455,46,1155.6951,28.14,75.49,1.96
2022-08-25 07:00:00+07:00,62.4,75.96638,36,22.378,22.55,92.24,1.19
2022-08-25 08:00:00+07:00,80.4,107.2927,36,83.9521,23.27,89.43,0.75
2022-08-25 09:00:00+07:00,220,250.0412,36,132.2374,23.99,86.62,0.31
2022-08-25 10:00:00+07:00,40,57.95374,37,171.9808,24.71,83.8,0.14
2022-08-25 11:00:00+07:00,48,60.44561,37,197.7823,25.41,80.65,0.21
2022-08-25 12:00:00+07:00,52,65.64293,36,208.8051,26.11,77.49,0.28
2022-08-25 13:00:00+07:00,68,83.3708,37,278.875,26.82,74.34,0.34
2022-08-25 14:00:00+07:00,72,85.29308,36,330.5373,26.6,76.09,0.51
2022-08-25 15:00:00+07:00,224,253.8146,36,352.4799,26.39,77.84,0.69
2022-08-25 16:00:00+07:00,80,109.6422,36,279.7685,26.18,79.59,0.88
2022-08-25 17:00:00+07:00,40,51.1189,37,194.7621,25.23,84.99,0.56
2022-08-26 07:00:00+07:00,96,119.7521,36,35.5473,22.05,95.12,0.76
2022-08-26 08:00:00+07:00,162,198.8511,35,165.6932,23.27,91.02,0.43
2022-08-26 09:00:00+07:00,388,493.3187,37,327.8691,24.48,86.91,0.55
2022-08-26 10:00:00+07:00,308,404.4658,39,355.4544,25.7,82.8,0.97
2022-08-26 11:00:00+07:00,296,400.8348,40,319.9758,24.99,86.7,1.06
2022-08-26 12:00:00+07:00,420,660.3451,40,235.6856,24.29,90.59,1.17
2022-08-26 13:00:00+07:00,512,654.5782,41,188.1715,23.58,94.49,1.29
2022-08-26 14:00:00+07:00,324,444.1221,42,129.042,23.24,95.44,1.12
2022-08-26 15:00:00+07:00,432,604.5984,42,68.9424,22.91,96.39,1.04
2022-08-26 16:00:00+07:00,164,216.7213,41,52.0356,22.57,97.34,1.07
2022-08-26 17:00:00+07:00,40,63.22226,40,34.1933,22.44,97.26,0.99
2022-08-27 07:00:00+07:00,128,154.6382,36,19.3672,21.39,96.87,0.48
2022-08-27 08:00:00+07:00,188,230.747,36,125.69,22.31,94.1,0.81
2022-08-27 09:00:00+07:00,272,345.2306,37,298.718,23.22,91.34,1.13
2022-08-27 10:00:00+07:00,524,692.3122,38,437.8536,24.13,88.57,1.46
2022-08-27 11:00:00+07:00,336,384.7445,38,564.6444,24.73,86.71,1.34
2022-08-27 12:00:00+07:00,580,807.2941,39,666.027,25.33,84.84,1.24
2022-08-27 13:00:00+07:00,216,265.6332,40,634.9632,25.93,82.97,1.15
