Datetime,P,T,I,I_NCEP,T_NCEP,H_NCEP,W_NCEP
12/3/2022 9:00,116,41.25667,457,447.3648,31.65,55.75,2.26
12/3/2022 10:00,184,45.49,678,657.2493,33.42,47.84,2.33
12/3/2022 11:00,168,48.42333,613,833.5605,34.44,44.27,2.72
12/3/2022 12:00,208,58.41,801,960.6453,35.47,40.7,3.19
12/3/2022 13:00,188,46.84,676,986.6232,36.5,37.13,3.7
12/3/2022 14:00,196,54.20333,762,944.427,36.32,37.45,4.14
12/3/2022 15:00,156,51.18667,592,837.7605,36.14,37.78,4.71
12/3/2022 16:00,92,46.17667,384,640.5264,35.96,38.1,5.36
12/3/2022 17:00,32,40.63334,174,419.3634,34.65,42.67,4.83
13/3/2022 7:00,16,28.9,61,18.3863,28.38,74.84,2.27
13/3/2022 8:00,60,34.84,238,188.7104,30.04,66.93,2.43
13/3/2022 9:00,120,38.77,452,431.19,31.69,59.03,2.67
13/3/2022 10:00,144,48.49,578,634.02,33.35,51.12,2.98
13/3/2022 11:00,180,47.90333,708,805.1238,34.38,47.1,3.33
13/3/2022 12:00,232,54.84667,879,929.1687,35.41,43.07,3.72
13/3/2022 13:00,200,52.25333,776,936.8016,36.44,39.05,4.13
13/3/2022 14:00,188,51.91333,712,879.8937,36.04,40.45,4.5
13/3/2022 15:00,156,51.25667,596,765.4998,35.63,41.85,5.05
13/3/2022 16:00,80,43.02333,313,584.0724,35.23,43.25,5.71
13/3/2022 17:00,40,37.40667,165,381.7176,33.8,48.76,5.36
14/3/2022 7:00,16.4,29.53,66,18.7556,28.49,73.95,3.09
14/3/2022 8:00,59.6,34.38334,235,191.1441,30.18,65.95,3.35
14/3/2022 9:00,104,41.02,401,439.2939,31.87,57.94,3.64
14/3/2022 10:00,172,45.19,633,640.9977,33.55,49.94,3.94
14/3/2022 11:00,200,51.63334,753,808.5666,34.06,47.86,4.71
14/3/2022 12:00,232,55.32,881,927.5208,34.57,45.79,5.48
14/3/2022 13:00,192,50.16333,727,929.0622,35.08,43.71,6.25
14/3/2022 14:00,196,52.38334,774,866.7327,34.68,44.99,6.02
14/3/2022 15:00,176,47.57333,661,748.7628,34.28,46.28,5.81
14/3/2022 16:00,100,42.92,403,553.5084,33.87,47.56,5.62
14/3/2022 17:00,36,36.91333,191,348.735,32.58,53.83,5.48
15/3/2022 7:00,18,29.14,75,18.0416,28.34,77.37,2.69
15/3/2022 8:00,48.8,32.74333,184,175.106,29.81,69.87,3
15/3/2022 9:00,60,39.68333,227,393.0516,31.29,62.37,3.31
15/3/2022 10:00,188,45.76333,706,599.2935,32.76,54.87,3.63
15/3/2022 11:00,224,44.84667,798,786.849,33.77,51.16,4.07
15/3/2022 12:00,220,55.25,908,936.1509,34.78,47.46,4.53
15/3/2022 13:00,172,52.56667,696,970.9146,35.8,43.76,5.01
15/3/2022 14:00,188,50.83333,750,938.8869,35.51,43.97,5
15/3/2022 15:00,168,48.80667,634,841.7475,35.22,44.19,5.01
15/3/2022 16:00,108,44.80333,431,647.1855,34.92,44.41,5.03
15/3/2022 17:00,24,38.17,205,427.0833,33.45,50.36,4.91
16/3/2022 7:00,17.2,29.13667,72,20.8541,28.01,77.64,2.4
16/3/2022 8:00,68.4,34.28667,272,203.1136,29.87,67.15,3
16/3/2022 9:00,116,39.94,456,452.8584,31.73,56.65,3.64
16/3/2022 10:00,172,45.28333,632,660.8475,33.59,46.15,4.3
16/3/2022 11:00,216,50.89,821,835.4226,34.22,44.32,4.76
16/3/2022 12:00,228,54.12,869,961.0449,34.85,42.49,5.26
16/3/2022 13:00,220,54.55,850,986.9502,35.48,40.66,5.79
16/3/2022 14:00,204,52.54333,774,945.126,35.14,41.72,5.63
16/3/2022 15:00,160,49.08667,616,839.0652,34.81,42.78,5.51
16/3/2022 16:00,104,44.11,419,645.6318,34.47,43.83,5.42
16/3/2022 17:00,24,38.58667,195,426.1311,33.15,49.36,5.5
17/3/2022 7:00,16.4,29.22,68,22.4995,27.95,76.12,2.61
17/3/2022 8:00,73.6,35.15333,288,202.7879,29.51,68.22,2.86
17/3/2022 9:00,68,40.83667,293,452.8668,31.07,60.32,3.16
17/3/2022 10:00,180,46.12333,702,659.4654,32.63,52.42,3.5
17/3/2022 11:00,220,51.51667,845,832.4274,33.54,48.88,3.98
17/3/2022 12:00,244,51.9,976,956.4552,34.46,45.33,4.45
17/3/2022 13:00,160,46.65667,587,973.314,35.38,41.79,4.93
17/3/2022 14:00,208,51.66,781,923.5527,35.15,41.53,5.04
17/3/2022 15:00,168,50.79333,639,812.397,34.92,41.27,5.16
17/3/2022 16:00,108,44.72,436,620.259,34.69,41.02,5.28
17/3/2022 17:00,24,37.87667,209,406.0392,33.22,48.16,5.24
18/3/2022 7:00,7.6,29.48,30,21.422,28.16,74.17,2.43
18/3/2022 8:00,25.6,31.15333,94,196.1467,29.87,65.41,2.85
18/3/2022 9:00,80,37.09333,293,446.9985,31.57,56.65,3.26
18/3/2022 10:00,144,43.62667,563,598.7535,33.28,47.89,3.67
18/3/2022 11:00,112,42.80333,391,694.8111,33.85,44.92,3.73
18/3/2022 12:00,228,53.60667,897,733.0305,34.41,41.95,3.79
18/3/2022 13:00,216,51.76333,859,811.911,34.98,38.99,3.86
18/3/2022 14:00,204,52.24667,779,834.8574,35.09,37.95,4.07
18/3/2022 15:00,92,38.1,343,792.8268,35.2,36.91,4.29
18/3/2022 16:00,104,43.68333,426,577.4472,35.31,35.87,4.51
18/3/2022 17:00,16,33.63334,73,357.5346,33.92,41.37,4.08
19/3/2022 7:00,12,27.36333,51,23.8636,27.32,65.92,1.64
19/3/2022 8:00,84,34.96,338,205.7224,28.91,60.66,1.26
19/3/2022 9:00,144,42.92333,558,445.2963,30.5,55.41,1.22
19/3/2022 10:00,192,51.03333,719,649.4865,32.09,50.16,1.55
19/3/2022 11:00,216,55.38667,819,822.6762,33.48,45.44,1.72
19/3/2022 12:00,216,57.83,852,949.0059,34.86,40.72,1.9
19/3/2022 13:00,192,51.26667,726,959.961,36.25,36.01,2.07
19/3/2022 14:00,180,56.59,703,905.5032,36,36.56,3.31
19/3/2022 15:00,124,49.19,488,791.7612,35.76,37.12,4.61
19/3/2022 16:00,104,46.28,433,551.6265,35.51,37.68,5.94
19/3/2022 17:00,16,38.55667,88,321.9678,34.07,42.11,5.47
20/3/2022 7:00,20,26.78333,73,23.2251,28.38,71.74,1.93
20/3/2022 8:00,44,30.22333,160,187.2336,29.78,64.76,2.32
20/3/2022 9:00,24,28.10667,74,407.454,31.19,57.78,2.71
20/3/2022 10:00,32,28.4,107,598.4277,32.59,50.81,3.1
20/3/2022 11:00,108,41.77,391,763.1544,33,49.12,3.35
20/3/2022 12:00,212,51.56667,784,886.0035,33.42,47.43,3.63
20/3/2022 13:00,220,48.55333,881,904.2387,33.83,45.74,3.93
20/3/2022 14:00,132,53.55333,548,860.8878,33.85,45.66,4.23
20/3/2022 15:00,36,30.52667,125,760.0782,33.87,45.57,4.53
20/3/2022 16:00,4,24.97333,16,596.3781,33.9,45.49,4.83
20/3/2022 17:00,28,26.92333,106,402.4473,32.64,51.35,4.89
21/3/2022 7:00,12.8,25.85,47,25.3168,28.39,67.05,3.62
21/3/2022 8:00,46.4,30.27,168,203.3737,29.67,62.31,4.38
21/3/2022 9:00,116,38.43,427,445.5156,30.96,57.57,5.14
21/3/2022 10:00,120,41.52667,465,628.6176,32.24,52.83,5.91
21/3/2022 11:00,184,49.6,739,772.2897,32.74,50.76,6.1
21/3/2022 12:00,72,32.71333,253,865.7292,33.24,48.69,6.29
21/3/2022 13:00,180,48.08667,662,903.6147,33.73,46.61,6.47
21/3/2022 14:00,192,50.50667,795,879.8763,33.46,47.4,6.55
21/3/2022 15:00,132,44.57667,507,794.5908,33.19,48.18,6.63
21/3/2022 16:00,48,36.06667,177,617.0745,32.91,48.96,6.72
21/3/2022 17:00,24,32.53,95,412.0401,31.81,53.81,6.28
22/3/2022 7:00,16.8,28.21333,65,27.0854,27.72,73.7,2.65
22/3/2022 8:00,103.2,35.69667,394,212.0645,29.18,66.89,3.39
22/3/2022 9:00,32,36.42,136,460.2831,30.64,60.07,4.13
22/3/2022 10:00,196,34.82333,673,664.3404,32.1,53.25,4.88
22/3/2022 11:00,108,50.88667,443,834.4533,32.64,51.37,5.05
22/3/2022 12:00,76,45.41,327,955.662,33.17,49.5,5.26
22/3/2022 13:00,56,36.70333,218,978.1617,33.7,47.62,5.5
22/3/2022 14:00,40,32.01667,135,934.2363,33.51,48.07,5.53
22/3/2022 15:00,64,37.4,226,827.7492,33.31,48.53,5.57
22/3/2022 16:00,24,31.93,93,633.7617,33.11,48.98,5.62
22/3/2022 17:00,16,30.98667,57,416.7951,32.01,53.93,5.28
23/3/2022 7:00,17.6,27.94,70,21.3138,27.61,75.33,1.08
23/3/2022 8:00,48.8,31.90333,205,150.7858,28.59,70.16,1.07
23/3/2022 9:00,172,44.12333,666,299.577,29.57,64.99,1.11
23/3/2022 10:00,92,39.49333,343,472.7169,30.56,59.82,1.19
23/3/2022 11:00,144,42.67333,529,641.6874,31.67,55.39,1.53
23/3/2022 12:00,216,56.00667,909,786.5166,32.78,50.96,1.9
23/3/2022 13:00,212,55.04333,843,825.4935,33.89,46.52,2.27
23/3/2022 14:00,200,51.62333,781,808.2762,33.88,46.47,3.12
23/3/2022 15:00,60,43.02,227,733.9062,33.86,46.41,3.96
23/3/2022 16:00,48,34.44333,184,549.7437,33.84,46.35,4.8
23/3/2022 17:00,16,32.38,62,352.3164,32.56,51.25,4.48
24/3/2022 7:00,18.4,28.57,80,23.6745,27.89,74.23,2.39
24/3/2022 8:00,99.6,36.66667,399,185.522,29.18,68.36,2.63
24/3/2022 9:00,132,40.92667,500,417.8856,30.48,62.49,2.88
24/3/2022 10:00,168,46.90667,651,616.5282,31.77,56.62,3.13
24/3/2022 11:00,72,38.58333,252,791.451,32.84,52.43,3.72
24/3/2022 12:00,140,44.56667,519,925.2891,33.91,48.24,4.34
24/3/2022 13:00,68,37.82,238,889.8957,34.98,44.05,4.95
24/3/2022 14:00,216,54.13667,880,794.9193,34.64,44.69,4.98
24/3/2022 15:00,80,39.15,278,655.0794,34.3,45.34,5.03
24/3/2022 16:00,64,37.3,235,509.6919,33.96,45.99,5.1
24/3/2022 17:00,36,36.02,143,341.1567,32.77,50.64,5
25/3/2022 7:00,6,29,30,28.8044,27.97,77.11,2.07
25/3/2022 8:00,12,31.75333,58,206.4068,29.44,70.29,2.5
25/3/2022 9:00,72,32.76333,263,441.2406,30.91,63.47,2.93
25/3/2022 10:00,44,35.75333,160,638.8134,32.38,56.65,3.37
25/3/2022 11:00,44,35.76667,156,806.5179,33.09,53.7,3.8
25/3/2022 12:00,96,37.08,343,928.9236,33.81,50.76,4.23
25/3/2022 13:00,56,36.76,198,918.0321,34.53,47.82,4.66
25/3/2022 14:00,88,38.3,329,845.4798,34.35,47.34,4.84
25/3/2022 15:00,100,42.74333,369,721.2099,34.17,46.86,5.02
25/3/2022 16:00,68,38.08667,248,578.6601,33.99,46.39,5.21
25/3/2022 17:00,24,34.22,111,400.2816,32.84,51.45,5.27
26/3/2022 7:00,8,28.79,33,32.1308,28.53,74.84,2.91
26/3/2022 8:00,64,35.22333,235,226.4664,29.97,68.02,3.21
26/3/2022 9:00,164,44.31333,638,473.9085,31.4,61.2,3.52
26/3/2022 10:00,112,44.03667,455,678.2709,32.84,54.39,3.82
26/3/2022 11:00,192,55.29,770,848.4381,33.64,51.07,3.9
26/3/2022 12:00,172,56.85667,647,969.3246,34.45,47.75,4.02
26/3/2022 13:00,212,55.65,811,990.0084,35.25,44.43,4.18
26/3/2022 14:00,152,52.80667,582,943.9341,35.15,44.27,4.47
26/3/2022 15:00,180,50.37667,687,835.0659,35.04,44.11,4.79
26/3/2022 16:00,120,47,487,641.0466,34.94,43.96,5.12
26/3/2022 17:00,20,36.67667,62,422.6901,33.67,48.18,5.12
27/3/2022 7:00,20,30.23667,92,34.3961,28.76,74.63,2.84
27/3/2022 8:00,96,35.64,398,228.123,30.26,67.5,3.07
27/3/2022 9:00,96,41.93667,395,478.695,31.75,60.38,3.3
27/3/2022 10:00,200,46.86666,739,683.3229,33.25,53.25,3.53
27/3/2022 11:00,164,52.72333,607,853.0158,34.36,48.69,3.76
27/3/2022 13:00,172,56.81667,715,968.814,36.59,39.56,4.34
27/3/2022 14:00,232,56.09667,902,899.8644,36.3,39.89,4.58
27/3/2022 15:00,188,53.64333,732,774.8052,36.01,40.23,4.82
27/3/2022 16:00,120,49.11666,509,598.059,35.72,40.56,5.06
27/3/2022 17:00,28,37.04333,107,396.9624,34.41,45.53,4.96
28/3/2022 7:00,8,29.64333,37,28.2586,28.6,75.46,1.66
28/3/2022 8:00,60,32.33333,219,170.9664,29.79,69.29,1.71
28/3/2022 9:00,60,37.95,223,336.9855,30.99,63.12,1.76
28/3/2022 10:00,132,48.42333,478,441.5466,32.18,56.95,1.82
28/3/2022 11:00,204,57.10333,831,505.3425,32.7,53.86,2.21
28/3/2022 12:00,232,56.16333,915,527.4324,33.22,50.77,2.6
28/3/2022 13:00,248,54.9,934,644.8188,33.73,47.68,3
28/3/2022 14:00,220,54.17,878,717.4368,34.13,45.02,3.07
28/3/2022 15:00,184,52.62333,707,726.8754,34.52,42.37,3.15
28/3/2022 16:00,116,47.1,481,581.7102,34.92,39.71,3.22
28/3/2022 17:00,20,37.41,89,401.4573,33.6,45.52,3.66
29/3/2022 7:00,15.6,27.81667,58,34.4925,27.17,74.58,0.58
29/3/2022 8:00,51.2,32.51333,186,219.7849,28.83,68.18,0.28
29/3/2022 9:00,156,44.05333,610,447.1923,30.49,61.79,1.09
29/3/2022 10:00,184,49.80333,713,599.7174,32.15,55.4,1.92
29/3/2022 11:00,184,48.75,719,705.1356,32.96,52.45,2.36
29/3/2022 13:00,192,52.47333,737,687.8919,34.59,46.55,3.58
29/3/2022 14:00,232,48.56333,875,572.5647,34.22,47.05,3.65
29/3/2022 15:00,196,54.78333,782,432.1263,33.84,47.55,3.72
29/3/2022 16:00,116,47.14333,489,394.3644,33.47,48.06,3.79
29/3/2022 17:00,28,37.9,94,306.1431,32.48,52.16,4.07
30/3/2022 7:00,21.6,27.79667,89,31.1125,27.87,76.76,0.24
30/3/2022 8:00,37.6,30.03333,138,196.8005,29.15,70.05,0.45
30/3/2022 9:00,84,34.94,302,416.1735,30.42,63.35,0.79
30/3/2022 10:00,196,51.17,730,608.4192,31.7,56.64,1.16
30/3/2022 11:00,228,54.27333,869,777.7629,32.76,52.63,1.13
30/3/2022 12:00,252,56.36666,996,907.2549,33.82,48.62,1.1
30/3/2022 13:00,240,56.34333,946,887.8503,34.87,44.62,1.08
30/3/2022 14:00,220,57.36666,854,809.5689,34.7,44.78,1.34
30/3/2022 15:00,100,47.89333,439,683.3976,34.53,44.95,1.6
30/3/2022 16:00,124,50.41333,517,426.4434,34.35,45.11,1.87
30/3/2022 17:00,20,39.10333,82,209.2,33.48,48.27,2.25
31/3/2022 7:00,29.6,30.80333,131,39.8477,28.28,71.14,1.05
31/3/2022 8:00,89.2,38.14,359,238.2888,29.81,64.77,0.72
31/3/2022 9:00,136,45.61333,518,487.6464,31.34,58.4,1.01
31/3/2022 10:00,180,48.50333,688,673.6641,32.88,52.02,1.61
31/3/2022 11:00,216,56.04667,876,817.1232,33.83,48.03,1.59
31/3/2022 12:00,144,48.96667,597,907.5549,34.78,44.03,1.58
31/3/2022 13:00,172,53.47,669,716.7354,35.73,40.03,1.57
31/3/2022 14:00,88,49.54667,357,481.2576,35.35,41.15,1.31
31/3/2022 15:00,172,49.28,661,245.0749,34.98,42.27,1.47
31/3/2022 16:00,96,45.72333,411,219.3405,34.6,43.39,1.94
31/3/2022 17:00,32,39.01333,125,167.8228,33.87,44.57,1.31
1/4/2022 7:00,44.4,31.68333,182,30.9797,28.38,70.1,1.67
1/4/2022 8:00,104.8,38.49,413,187.9121,29.39,64.84,1.84
1/4/2022 9:00,168,45.56667,651,384.9756,30.41,59.59,2.16
1/4/2022 10:00,216,49.35667,818,590.8239,31.43,54.33,2.58
1/4/2022 11:00,228,54.53667,876,787.851,32.81,49.2,2.21
1/4/2022 12:00,120,48.70333,464,953.268,34.19,44.07,2.43
1/4/2022 13:00,240,59.08333,952,814.6653,35.58,38.94,3.11
1/4/2022 14:00,200,56.90667,756,624.4806,35.53,38.07,3.76
1/4/2022 15:00,88,44.40333,372,416.7384,35.48,37.19,4.41
1/4/2022 16:00,52,38.53,221,313.911,35.43,36.31,5.07
1/4/2022 17:00,20,39.02333,67,202.7208,34.07,41.95,4.61
2/4/2022 7:00,44,28.24667,200,32.433,25.15,65.34,4.24
2/4/2022 8:00,68,32.60333,269,149.313,25.87,62.36,4
2/4/2022 9:00,152,38.73333,568,252.4624,26.58,59.37,3.87
2/4/2022 10:00,176,47.01333,680,358.2519,27.3,56.38,3.86
2/4/2022 11:00,132,44.16333,606,446.6304,27.76,54.55,4.02
2/4/2022 12:00,104,41.45333,373,509.6298,28.23,52.71,4.17
2/4/2022 13:00,40,34.44333,141,472.86,28.69,50.88,4.33
2/4/2022 14:00,24,30.41667,85,405.4053,27.99,51.87,4.6
2/4/2022 15:00,24,30.38333,92,318.2694,27.29,52.87,4.89
2/4/2022 16:00,16,29.27,60,281.4779,26.59,53.87,5.19
2/4/2022 17:00,12,28.73,57,213.1384,25.73,55.82,4.95
3/4/2022 7:00,8,22.87667,21,9.7697,22.37,60.23,3.51
3/4/2022 8:00,24,24.09333,87,70.985,22.87,58.47,3.26
3/4/2022 9:00,16,21.12333,59,168.1412,23.37,56.71,3.01
3/4/2022 10:00,32,22.98,109,226.2551,23.87,54.95,2.77
3/4/2022 11:00,64,25.29333,227,267.9206,24.21,54.47,2.56
3/4/2022 12:00,128,32.92,477,290.7566,24.55,54,2.42
3/4/2022 13:00,192,41.48,721,460.068,24.88,53.52,2.36
3/4/2022 14:00,80,35.23333,298,595.8561,25.74,51.52,2.24
3/4/2022 15:00,36,31.84667,136,667.983,26.59,49.51,2.32
3/4/2022 16:00,20,27.87333,71,521.8635,27.44,47.51,2.56
3/4/2022 17:00,24,28.79333,84,351.3801,26.81,49.22,2.51
4/4/2022 7:00,43.6,25.08,191,19.0241,23.22,54.56,1.95
4/4/2022 8:00,110.8,34.45667,406,92.5447,23.88,52.52,1.93
4/4/2022 9:00,164,40.31333,627,165.5926,24.55,50.48,1.91
4/4/2022 10:00,204,48.63334,774,388.5039,25.21,48.44,1.91
4/4/2022 11:00,236,51.09,902,661.4427,27.19,45.11,2.3
4/4/2022 12:00,252,52.3,961,942.4035,29.17,41.77,2.71
4/4/2022 13:00,232,57.51333,896,942.1689,31.15,38.44,3.11
4/4/2022 14:00,220,55.33,861,879.6996,31.65,37.96,2.89
4/4/2022 15:00,156,47.87,627,762.177,32.14,37.49,2.67
4/4/2022 16:00,72,43.11666,306,483.6192,32.64,37.01,2.45
4/4/2022 17:00,32,39.65333,118,244.7777,32.06,38.54,2.36
5/4/2022 7:00,27.6,28.30667,106,47.5727,26.16,55.15,1.5
5/4/2022 8:00,56,37.18,215,250.2587,27.82,50.68,1.56
5/4/2022 9:00,100,39.58667,383,500.391,29.49,46.21,2.04
5/4/2022 10:00,136,41.44667,490,702.8004,31.15,41.74,2.74
5/4/2022 11:00,120,44.73,451,869.5302,32.32,38.99,2.84
5/4/2022 12:00,140,48.56667,538,985.9473,33.49,36.24,2.95
5/4/2022 13:00,160,50.17333,628,978.5811,34.67,33.48,3.05
5/4/2022 14:00,204,54.9,795,906.822,34.81,33.17,2.99
5/4/2022 15:00,180,52.77,686,779.5197,34.94,32.86,2.93
5/4/2022 16:00,116,49.18,475,554.2173,35.08,32.55,2.87
5/4/2022 17:00,28,38.20667,127,333.534,34.31,34.5,2.73
6/4/2022 7:00,44,30.64,202,48.1821,29.23,49.37,1.16
6/4/2022 8:00,88,37.92667,368,252.4345,30.76,44.95,1.78
6/4/2022 9:00,164,47.27667,632,506.4924,32.29,40.52,2.45
6/4/2022 10:00,184,51.21333,707,708.9177,33.82,36.1,3.14
6/4/2022 11:00,228,57.29333,902,874.5792,34.67,34.36,2.96
6/4/2022 12:00,244,58.69333,966,989.1606,35.53,32.62,2.78
6/4/2022 13:00,200,54.98,755,1005.567,36.38,30.88,2.61
6/4/2022 14:00,212,58.85,847,955.4229,36.59,30.29,2.33
6/4/2022 15:00,96,49.22,386,843.0603,36.8,29.7,2.06
6/4/2022 16:00,100,47.60667,439,646.6071,37.01,29.12,1.79
6/4/2022 17:00,32,43.52333,175,426.7983,36.14,31.3,1.99
7/4/2022 7:00,29.2,30.35333,121,49.9755,29.73,52.67,1.82
7/4/2022 8:00,78,35.87,311,254.9769,31.08,47.58,2.45
7/4/2022 9:00,132,40.77667,512,504.9327,32.42,42.49,3.13
7/4/2022 10:00,148,43.67667,568,700.0317,33.76,37.41,3.83
7/4/2022 11:00,156,46.42,618,856.152,34.66,35.18,3.37
7/4/2022 12:00,192,52.72333,749,960.5238,35.56,32.96,2.92
7/4/2022 13:00,188,52.95333,736,963.4557,36.46,30.73,2.46
7/4/2022 14:00,128,50.16667,507,902.9829,36.5,30.35,2.28
7/4/2022 15:00,112,43.51667,435,785.7663,36.55,29.97,2.22
7/4/2022 16:00,72,39.67667,288,554.6706,36.59,29.59,2.29
7/4/2022 17:00,28,34.82333,123,330.912,35.63,29.7,3.13
8/4/2022 7:00,27.6,28.12667,116,53.1847,27.85,41.55,3.06
8/4/2022 8:00,82.4,33.5,326,267.9279,29.44,37.79,2.52
8/4/2022 9:00,120,38.60333,445,520.7439,31.03,34.03,2.21
8/4/2022 10:00,188,46.94667,715,715.521,32.61,30.27,2.21
8/4/2022 11:00,220,53.97333,856,868.7013,33.62,28.43,1.6
8/4/2022 12:00,208,54.39667,805,968.2275,34.63,26.59,1.43
8/4/2022 13:00,216,56.99,852,972.8175,35.64,24.75,1.81
8/4/2022 14:00,184,56.20667,715,913.4694,35.81,24.24,1.46
8/4/2022 15:00,144,51.07,555,796.4268,35.99,23.74,1.19
8/4/2022 16:00,88,44.77,357,601.5306,36.16,23.24,1.06
8/4/2022 17:00,32,39.16667,134,390.1245,35.12,24.99,0.83
9/4/2022 7:00,24,28.23,101,43.536,28.36,42.11,0.86
9/4/2022 8:00,68,33.99,276,212.0226,29.81,38.91,0.85
9/4/2022 9:00,92,40.31333,351,417.5919,31.26,35.7,1.01
9/4/2022 10:00,140,44.01333,519,603.7257,32.72,32.49,1.28
9/4/2022 11:00,180,49.31333,678,768.411,33.8,30.5,1.13
9/4/2022 12:00,196,55.68,772,894.8514,34.88,28.52,1.01
9/4/2022 13:00,184,54.27667,728,926.292,35.96,26.54,0.94
9/4/2022 14:00,156,52.23667,612,896.3406,36.09,26.32,0.98
9/4/2022 15:00,132,50.39333,528,805.6107,36.23,26.1,1.21
9/4/2022 16:00,80,43.46667,343,618.4863,36.36,25.88,1.56
9/4/2022 17:00,32,37.44667,146,408.8001,35.31,28.44,1.62
10/4/2022 7:00,12,29.53333,56,54.0072,28.89,61.03,2.53
10/4/2022 8:00,44,33.17,179,260.5675,30.48,54.42,2.65
10/4/2022 9:00,124,42.08667,485,512.745,32.07,47.8,2.78
10/4/2022 10:00,172,49.36666,662,711.3879,33.66,41.19,2.91
10/4/2022 11:00,192,54.56333,754,872.367,34.43,39.34,3.44
10/4/2022 12:00,208,54.61333,809,982.0215,35.19,37.48,3.99
10/4/2022 13:00,200,51.49667,798,998.7285,35.96,35.63,4.54
10/4/2022 14:00,184,51.68333,717,949.7295,35.73,35.55,4.95
10/4/2022 15:00,140,48.02667,552,839.0481,35.49,35.48,5.37
10/4/2022 16:00,84,43.33,362,646.119,35.26,35.4,5.8
10/4/2022 17:00,32,37.9,164,428.7201,34.01,39.3,5.46
11/4/2022 7:00,30.8,31.15,126,56.144,28.67,72.55,2.75
11/4/2022 8:00,56,34.44,218,266.7865,30.34,64.28,3.12
11/4/2022 9:00,124,39.83,491,514.3857,32,56.01,3.48
11/4/2022 10:00,176,47.01667,678,714.519,33.67,47.75,3.85
11/4/2022 11:00,196,46.77,731,878.2239,34.44,45.02,4.17
11/4/2022 12:00,208,52.79,835,991.2135,35.21,42.29,4.49
11/4/2022 13:00,180,49.52333,711,995.0244,35.98,39.56,4.83
11/4/2022 14:00,172,50.35667,685,933.7731,35.73,39.26,4.87
11/4/2022 15:00,120,47.11,487,813.8229,35.48,38.96,4.9
11/4/2022 16:00,60,38.27,225,632.7726,35.23,38.67,4.93
11/4/2022 17:00,28,36.1,120,424.0023,33.61,46.48,5.35
12/4/2022 7:00,17.2,30.71667,68,49.0552,29,68.83,3.49
12/4/2022 8:00,56,33.99667,214,237.897,30.51,62.37,3.37
12/4/2022 9:00,128,40.58333,508,481.8861,32.02,55.9,3.24
12/4/2022 10:00,160,46.67333,652,653.2191,33.54,49.44,3.13
12/4/2022 11:00,152,48.32667,579,784.5153,34.38,46.03,3.45
12/4/2022 12:00,224,53.47667,906,866.0943,35.22,42.62,3.78
12/4/2022 13:00,220,52.92333,883,867.4233,36.07,39.21,4.1
12/4/2022 14:00,140,51.09,541,812.1687,36.05,38.98,4.28
12/4/2022 15:00,136,49.23667,554,706.2528,36.03,38.75,4.51
12/4/2022 16:00,84,44.79667,359,572.9211,36.01,38.52,4.78
12/4/2022 17:00,40,39.71333,201,401.3376,34.2,45.24,5.1
13/4/2022 7:00,20,30.21667,81,58.954,28.58,74.69,2.11
13/4/2022 8:00,80,34.42,313,265.3907,30.39,65.13,2.01
13/4/2022 9:00,164,44.49,642,512.7408,32.19,55.57,1.93
13/4/2022 10:00,204,49.34,786,714.1854,33.99,46,1.85
13/4/2022 11:00,224,53.68667,896,880.6449,35.27,40.91,2.06
13/4/2022 12:00,232,57.26333,933,997.2672,36.55,35.81,2.36
13/4/2022 13:00,224,58.7,914,1013.6565,37.83,30.71,2.72
13/4/2022 14:00,204,54.80333,815,963.6609,37.49,32.22,3.65
13/4/2022 15:00,164,52.22667,658,851.2935,37.16,33.72,4.63
13/4/2022 16:00,104,47.09333,456,654.6411,36.83,35.23,5.63
13/4/2022 17:00,36,41.58333,222,433.8234,35.4,38.87,5.59
14/4/2022 7:00,32,30.96,137,61.7297,28.8,66.86,2
14/4/2022 8:00,76,34.67,313,273.2828,30.58,57.45,1.88
14/4/2022 9:00,148,41.52667,583,524.3808,32.35,48.04,1.83
14/4/2022 10:00,196,46.75333,776,726.8034,34.13,38.62,1.85
14/4/2022 11:00,224,51.46667,890,892.3659,35.48,33.95,1.81
14/4/2022 12:00,228,54.19,929,1006.6392,36.83,29.29,1.85
14/4/2022 13:00,220,56.27667,898,1024.2645,38.19,24.62,1.95
14/4/2022 14:00,184,55.54333,735,974.8845,38.46,23.55,2.3
14/4/2022 15:00,152,51.78333,622,862.3359,38.73,22.47,2.89
14/4/2022 16:00,100,46.78333,440,663.9372,39,21.4,3.61
14/4/2022 17:00,36,42.10667,209,440.7885,37.59,24.81,3.4
15/4/2022 7:00,36,31.05333,159,63.8145,28.78,61.34,1.93
15/4/2022 8:00,96,38.46,396,281.1852,30.69,52.32,1.83
15/4/2022 9:00,152,43.29667,616,532.8081,32.6,43.3,1.75
15/4/2022 10:00,200,49.50333,786,735.4194,34.51,34.28,1.68
15/4/2022 11:00,224,55.31333,898,900.4164,35.68,32.84,1.85
15/4/2022 12:00,180,56.82667,707,1013.4747,36.85,31.4,2.46
15/4/2022 13:00,228,58.86,925,1025.5872,38.02,29.96,3.27
15/4/2022 14:00,200,55.85,819,970.8342,37.78,30.27,4.17
15/4/2022 15:00,168,52.95,679,853.9767,37.53,30.59,5.09
15/4/2022 16:00,108,48.26333,473,657.4869,37.28,30.9,6.02
15/4/2022 17:00,40,41.54,240,436.1763,35.97,34.6,5.49
