Datetime,P,T,I,I_NCEP,T_NCEP,H_NCEP,W_NCEP
25/5/2022 8:00,258,41,286.4779,116.2115,300,76.49,2.56
25/5/2022 9:00,448,41,530.0604,250.6034,300.93,72.59,3.04
25/5/2022 10:00,428,42,486.8745,424.0167,301.85,68.68,3.55
25/5/2022 11:00,720,42,945.2247,611.1216,302.82,65.11,3.57
25/5/2022 12:00,764,44,1017.371,786.9201,303.79,61.54,3.6
25/5/2022 13:00,596,45,693.0051,705.1446,304.76,57.96,3.62
25/5/2022 14:00,276,44,321.6072,582.3231,304.34,60.36,3.22
25/5/2022 15:00,480,45,655.6258,437.7405,303.91,62.76,3.17
25/5/2022 16:00,340,45,465.826,291.1097,303.48,65.15,3.48
25/5/2022 17:00,144,44,142.5494,160.7741,303.15,67.17,3.41
26/5/2022 7:00,244.4,39,83.39577,97.5013,300.38,76.49,3.03
26/5/2022 8:00,428.4,42,480.1971,284.3354,301.53,71.69,3.32
26/5/2022 9:00,468,42,606.2706,489.7113,302.68,66.89,3.61
26/5/2022 10:00,572,43,716.2311,633.9189,303.84,62.09,3.91
26/5/2022 11:00,320,43,378.9463,738.1356,304.7,58.99,3.71
26/5/2022 12:00,516,44,684.4405,795.7458,305.56,55.88,3.54
26/5/2022 13:00,528,45,732.8521,815.8608,306.42,52.78,3.38
26/5/2022 14:00,352,45,499.8665,784.9062,306.22,53,3.85
26/5/2022 15:00,436,45,654.3919,704.1285,306.02,53.22,4.43
26/5/2022 16:00,220,45,277.1875,551.9454,305.82,53.45,5.08
26/5/2022 17:00,196,45,285.1714,377.7519,304.93,57.59,4.48
27/5/2022 7:00,184.4,40,86.44418,101.8959,300.63,73.73,3.78
27/5/2022 8:00,400,41,436.1403,299.9683,301.91,68.53,4.21
27/5/2022 9:00,536,43,638.2789,521.6292,303.18,63.34,4.66
27/5/2022 10:00,376,43,494.7133,668.8785,304.46,58.14,5.13
27/5/2022 11:00,620,44,811.4575,771.4743,305.32,55.21,4.81
27/5/2022 12:00,504,46,725.6666,823.7127,306.19,52.28,4.51
27/5/2022 13:00,532,45,1000.531,762.6237,307.05,49.35,4.25
27/5/2022 14:00,652,45,878.7403,656.3493,306.71,50.47,4.21
27/5/2022 15:00,136,45,222.171,520.6965,306.37,51.58,4.18
27/5/2022 16:00,64,41,76.86346,391.9035,306.03,52.69,4.14
27/5/2022 17:00,36,40,38.32286,256.2601,305.06,56.91,4.19
28/5/2022 7:00,168,39,107.0572,83.5759,300.64,72.69,3.36
28/5/2022 8:00,320,40,393.4626,243.3883,301.63,68.53,3.34
28/5/2022 9:00,548,42,637.5531,420.378,302.62,64.37,3.32
28/5/2022 10:00,520,43,796.2155,566.2362,303.61,60.21,3.3
28/5/2022 11:00,588,45,715.1423,685.518,304.39,57.34,3.17
28/5/2022 12:00,524,45,514.6006,767.7123,305.18,54.48,3.04
28/5/2022 13:00,360,44,705.9971,745.3452,305.96,51.61,2.92
28/5/2022 14:00,136,44,165.4125,677.6742,305.83,52.43,2.8
28/5/2022 15:00,180,41,206.3483,573.2949,305.7,53.26,3.1
28/5/2022 16:00,48,38,50.58908,370.7796,305.57,54.08,3.7
28/5/2022 17:00,84,38,108.4363,195.7118,304.04,61.31,3.97
29/5/2022 7:00,196,38,84.77482,82.8007,300.45,73.19,3.54
29/5/2022 8:00,444,40,473.3745,255.8224,301.86,66.82,4.02
29/5/2022 9:00,540,43,613.6738,463.1148,303.27,60.45,4.51
29/5/2022 10:00,644,43,747.5135,644.9382,304.67,54.09,4.99
29/5/2022 11:00,676,44,875.5468,804.8085,305.62,51.38,4.42
29/5/2022 12:00,700,44,888.1033,926.5515,306.57,48.68,3.88
29/5/2022 13:00,596,45,794.4737,792.2322,307.52,45.98,3.38
29/5/2022 14:00,540,45,714.344,613.2684,306.12,52.97,3.43
29/5/2022 15:00,516,45,695.6906,419.0229,304.72,59.96,4.27
29/5/2022 16:00,380,45,508.794,302.0691,303.33,66.94,5.54
29/5/2022 17:00,156,44,233.4211,187.3329,303.02,68.85,4.39
30/5/2022 7:00,111.6,38,103.1379,87.5938,300.89,69.72,1.84
30/5/2022 8:00,382.8,39,425.3983,261.988,302.04,64.88,2.26
30/5/2022 9:00,560,41,665.3516,463.698,303.2,60.04,2.73
30/5/2022 10:00,596,42,770.3041,641.3802,304.35,55.21,3.22
30/5/2022 11:00,480,44,640.0208,795.6717,304.76,54.92,3.22
30/5/2022 12:00,456,43,500.3746,911.3031,305.17,54.64,3.55
30/5/2022 13:00,616,44,768.7073,807.045,305.57,54.36,4.14
30/5/2022 14:00,632,45,850.724,656.3148,305.01,57.08,4
30/5/2022 15:00,520,46,701.2068,483.0444,304.45,59.79,3.87
30/5/2022 16:00,364,45,493.4069,392.0241,303.89,62.51,3.75
30/5/2022 17:00,172,43,262.5261,278.4405,303.42,65.43,3.95
31/5/2022 7:00,185.2,39,65.97629,80.1147,300.61,79.59,2.09
31/5/2022 8:00,396.4,40,435.85,269.5825,301.8,73.53,2.15
31/5/2022 9:00,580,43,696.4164,523.6515,303,67.48,2.22
31/5/2022 10:00,636,45,869.5951,696.1353,304.19,61.42,2.28
31/5/2022 11:00,524,46,700.8439,832.1394,305.02,58.3,2.16
31/5/2022 12:00,568,45,703.4567,920.7039,305.86,55.17,2.32
31/5/2022 13:00,492,46,386.2044,782.7276,306.7,52.05,2.71
31/5/2022 14:00,608,46,839.0384,600.5784,305.88,56.11,2.94
31/5/2022 15:00,524,46,718.0456,404.3313,305.06,60.18,3.39
31/5/2022 16:00,148,46,186.1707,278.3865,304.24,64.25,3.98
31/5/2022 17:00,20,43,28.30666,162.2143,303.84,66.36,3.78
1/6/2022 7:00,142.4,38,128.9042,100.5395,300.64,74.41,1.54
1/6/2022 8:00,334.4,41,365.0107,301.2156,301.96,68.08,1.37
1/6/2022 9:00,472,44,622.7465,530.7171,303.27,61.74,1.45
1/6/2022 10:00,440,43,441.221,708.3975,304.59,55.4,1.75
1/6/2022 11:00,444,45,684.3679,850.194,305.4,52.71,1.95
1/6/2022 12:00,432,45,580.8672,944.3529,306.22,50.01,2.26
1/6/2022 13:00,432,46,528.391,952.6803,307.03,47.32,2.65
1/6/2022 14:00,400,47,531.0765,902.1093,306.92,48.04,3.05
1/6/2022 15:00,204,46,259.3326,796.9626,306.82,48.77,3.55
1/6/2022 16:00,112,43,126.4364,594.1641,306.71,49.49,4.12
1/6/2022 17:00,120,42,141.3881,384.8034,305.61,54.82,4.28
2/6/2022 7:00,191.6,40,77.00863,84.9426,301.46,75.17,0.86
2/6/2022 8:00,386.8,41,434.1806,274.6266,302.53,69.92,1.09
2/6/2022 9:00,480,43,602.0609,512.0643,303.6,64.67,1.41
2/6/2022 10:00,608,45,793.6027,680.5086,304.67,59.43,1.75
2/6/2022 11:00,616,45,795.0543,813.39,305.34,57.09,2.06
2/6/2022 12:00,688,46,937.894,899.9901,306.02,54.76,2.48
2/6/2022 13:00,416,45,504.5844,868.0473,306.7,52.43,2.97
2/6/2022 14:00,604,45,816.1754,783.6282,306.2,54.55,3.83
2/6/2022 15:00,420,45,550.6734,657.8979,305.71,56.68,4.68
2/6/2022 16:00,136,44,170.5658,494.5911,305.21,58.81,5.54
2/6/2022 17:00,104,43,124.9848,323.5815,304.48,62.27,5.48
3/6/2022 7:00,60,39,68.08115,41.3729,300.42,80.78,1.88
3/6/2022 8:00,192,40,217.8161,122.1106,301.06,78.36,2.34
3/6/2022 9:00,308,41,375.6802,213.2799,301.69,75.94,2.87
3/6/2022 10:00,340,43,388.3093,296.0668,302.33,73.52,3.43
3/6/2022 11:00,396,43,533.9072,368.4237,302.69,71.61,3.62
3/6/2022 12:00,580,45,817.4092,423.153,303.05,69.7,3.89
3/6/2022 13:00,328,44,413.7853,517.824,303.41,67.79,4.22
3/6/2022 14:00,248,43,286.7682,577.8783,303.77,66.15,4.02
3/6/2022 15:00,236,43,274.1391,589.1832,304.13,64.51,3.85
3/6/2022 16:00,216,41,262.018,460.9422,304.49,62.87,3.72
3/6/2022 17:00,140,43,179.6384,315.6141,303.63,67.25,3.92
4/6/2022 7:00,92,39,107.4202,44.2553,300.47,80.83,2.64
4/6/2022 8:00,280,40,296.3489,132.4866,301.1,78.32,3.33
4/6/2022 9:00,336,41,379.3818,234.298,301.74,75.81,4.08
4/6/2022 10:00,284,42,354.051,351.0723,302.38,73.31,4.87
4/6/2022 11:00,572,42,730.094,465.3066,302.74,71.1,4.92
4/6/2022 12:00,444,44,516.3425,563.5194,303.1,68.88,4.98
4/6/2022 13:00,492,43,561.9961,613.3716,303.47,66.67,5.05
4/6/2022 14:00,688,44,826.8447,624.0645,303.43,67.48,5.29
4/6/2022 15:00,512,45,819.8044,590.2455,303.39,68.29,5.55
4/6/2022 16:00,432,44,595.5286,456.156,303.35,69.1,5.82
4/6/2022 17:00,196,42,240.9695,308.1855,302.73,72.26,5.36
5/6/2022 7:00,48,38,53.92781,67.6414,299.99,77.72,2.54
5/6/2022 8:00,152,39,168.098,205.0504,300.92,73.09,2.44
5/6/2022 9:00,380,41,437.229,366.5394,301.85,68.46,2.33
5/6/2022 10:00,604,42,750.562,531.3693,302.78,63.83,2.23
5/6/2022 11:00,340,43,400.5755,686.13,303.53,61.07,2.48
5/6/2022 12:00,676,43,874.1677,813.5706,304.29,58.31,2.78
5/6/2022 13:00,600,45,768.1992,782.0301,305.04,55.56,3.11
5/6/2022 14:00,636,47,913.2164,703.3698,304.83,56.28,3.06
5/6/2022 15:00,544,44,733.9409,588.1329,304.62,57,3.05
5/6/2022 16:00,144,46,183.7755,473.6658,304.4,57.72,3.08
5/6/2022 17:00,56,43,65.68597,334.5522,303.85,60.47,2.88
6/6/2022 7:00,111.2,38,105.025,84.4437,300.43,70.96,2.09
6/6/2022 8:00,320.8,38,346.938,257.692,301.61,66.6,2.34
6/6/2022 9:00,484,42,570.1977,463.4469,302.79,62.24,2.65
6/6/2022 10:00,260,43,352.0913,646.6086,303.97,57.88,3.02
6/6/2022 11:00,660,44,764.0621,808.4202,304.82,55.19,2.91
6/6/2022 12:00,376,45,645.0289,932.4957,305.67,52.5,2.81
6/6/2022 13:00,620,45,750.2715,820.8213,306.53,49.8,2.71
6/6/2022 14:00,476,46,878.5226,662.0106,305.98,51.89,2.69
6/6/2022 15:00,436,46,452.5436,481.4625,305.44,53.97,2.73
6/6/2022 16:00,172,44,247.4292,345.2355,304.9,56.05,2.82
6/6/2022 17:00,20,43,28.95989,212.9744,304.41,58.46,3.06
7/6/2022 7:00,180.4,37,101.6136,85.2366,301.06,67.6,2.46
7/6/2022 8:00,358.8,40,403.6965,256.3596,302.09,63.97,2.98
7/6/2022 9:00,444,42,505.7456,461.9868,303.12,60.34,3.5
7/6/2022 10:00,544,43,796.7236,611.7576,304.15,56.71,4.02
7/6/2022 11:00,668,45,906.176,728.5548,304.57,55.53,4
7/6/2022 12:00,420,44,455.3017,803.286,305,54.34,3.99
7/6/2022 13:00,396,43,407.4707,648.6435,305.43,53.15,3.97
7/6/2022 14:00,64,43,69.67793,458.385,305.17,53.86,4.08
7/6/2022 15:00,304,38,385.5512,264.8158,304.92,54.56,4.24
7/6/2022 16:00,404,43,564.4638,201.3036,304.66,55.27,4.45
7/6/2022 17:00,196,44,290.5425,133.633,304.07,57.62,4.21
8/6/2022 7:00,184,40,105.1701,62.7611,300.97,66.36,2
8/6/2022 8:00,309.2,40,375.7527,191.4239,301.85,62.78,2.24
8/6/2022 9:00,564,42,676.9647,341.937,302.73,59.2,2.49
8/6/2022 10:00,308,46,384.4625,494.6835,303.61,55.62,2.74
8/6/2022 11:00,644,44,813.0543,637.5852,304.19,54.22,2.71
8/6/2022 12:00,540,46,845.498,754.8822,304.76,52.82,2.69
8/6/2022 13:00,460,45,747.0055,737.2656,305.33,51.41,2.68
8/6/2022 14:00,640,46,894.6356,674.8905,305.31,52.12,2.54
8/6/2022 15:00,28,45,39.99223,575.5665,305.29,52.82,2.71
8/6/2022 16:00,36,36,42.60515,429.48,305.28,53.53,3.16
8/6/2022 17:00,20,37,22.79049,278.9087,304.45,57.24,3.11
9/6/2022 7:00,177.6,40,134.8558,83.1019,301.13,70.6,2.18
9/6/2022 8:00,401.6,41,450.1484,256.2167,302.11,66.28,2.29
9/6/2022 9:00,416,43,483.4632,461.8353,303.1,61.96,2.47
9/6/2022 10:00,656,43,809.1349,634.1919,304.08,57.64,2.7
9/6/2022 11:00,704,44,962.6442,781.5384,304.85,54.94,3
9/6/2022 12:00,660,45,936.0795,889.8858,305.62,52.25,3.34
9/6/2022 13:00,676,45,962.0635,875.1552,306.39,49.55,3.7
9/6/2022 14:00,544,46,748.6022,807.1479,306.21,50.54,3.69
9/6/2022 15:00,460,45,613.0932,694.0008,306.03,51.52,3.77
9/6/2022 16:00,308,46,424.3822,479.7951,305.86,52.51,3.96
9/6/2022 17:00,184,44,271.9617,281.5937,304.94,57.58,4.15
10/6/2022 7:00,137.6,40,109.9605,89.9644,301,71.44,2.3
10/6/2022 8:00,295.6,42,343.309,277.799,302.26,66.3,2.63
10/6/2022 9:00,524,42,641.1096,501.7551,303.53,61.16,3.01
10/6/2022 10:00,628,44,819.1512,681.2391,304.79,56.02,3.43
10/6/2022 11:00,684,46,927.0793,830.9121,305.61,53.61,3.43
10/6/2022 12:00,688,46,969.6845,937.2348,306.43,51.21,3.57
10/6/2022 13:00,676,46,937.1682,865.0092,307.24,48.81,3.85
10/6/2022 14:00,620,46,857.8369,741.7077,306.71,50.83,3.81
10/6/2022 15:00,508,46,708.0294,585.8958,306.17,52.86,3.84
10/6/2022 16:00,364,46,516.1973,425.0358,305.63,54.88,3.94
10/6/2022 17:00,104,45,163.8157,266.4856,304.79,58.9,3.64
11/6/2022 7:00,108,39,88.04097,78.9893,300.75,71.11,1.88
11/6/2022 8:00,352,40,398.8336,263.8044,302.1,65.05,1.99
11/6/2022 9:00,496,43,601.1173,503.1753,303.45,59,2.19
11/6/2022 10:00,596,43,765.0782,682.6677,304.79,52.95,2.46
11/6/2022 11:00,656,45,905.5228,832.1394,305.44,51.46,2.51
11/6/2022 12:00,732,46,1023.322,938.1093,306.09,49.97,2.65
11/6/2022 13:00,716,46,957.3455,901.0356,306.74,48.48,2.89
11/6/2022 14:00,600,47,840.1271,809.7417,306.3,50.44,3.14
11/6/2022 15:00,492,48,686.8357,676.5948,305.85,52.41,3.49
11/6/2022 16:00,252,47,333.2202,471.7935,305.41,54.37,3.9
11/6/2022 17:00,92,46,124.7671,280.3675,304.93,56.69,3.68
12/6/2022 7:00,164,40,100.7427,86.0576,300.95,70.67,2.38
12/6/2022 8:00,360,40,394.1158,274.8473,302.32,64.89,2.31
12/6/2022 9:00,532,42,635.5934,514.9815,303.69,59.11,2.26
12/6/2022 10:00,576,44,695.981,686.9805,305.06,53.33,2.22
12/6/2022 11:00,584,45,807.393,823.7217,305.71,51.69,1.76
12/6/2022 12:00,664,45,926.9344,914.1288,306.36,50.05,1.69
12/6/2022 13:00,344,46,467.4228,900.3543,307.01,48.41,2.04
12/6/2022 14:00,644,46,873.6596,831.7467,306.87,49.39,2.38
12/6/2022 15:00,408,47,544.6491,716.5299,306.73,50.37,2.83
12/6/2022 16:00,360,46,505.3827,540.7947,306.59,51.34,3.35
12/6/2022 17:00,156,46,208.8161,356.4396,305.64,55.58,4.14
13/6/2022 7:00,95.2,38,108.654,95.0008,301.05,73.7,2.01
13/6/2022 8:00,325.2,39,336.7041,285.754,302.34,67.07,2.16
13/6/2022 9:00,556,42,694.0938,502.6326,303.63,60.44,2.31
13/6/2022 10:00,604,44,798.6107,683.9634,304.91,53.81,2.45
13/6/2022 11:00,456,45,756.3684,835.6221,305.8,50.99,2.1
13/6/2022 12:00,680,47,959.3054,943.8921,306.69,48.16,2.21
13/6/2022 13:00,648,47,935.1359,918.7827,307.58,45.34,2.72
13/6/2022 14:00,612,48,838.6755,838.0098,307.37,46.51,2.96
13/6/2022 15:00,240,47,402.753,711.9822,307.15,47.68,3.37
13/6/2022 16:00,304,46,398.3981,556.008,306.94,48.85,3.88
13/6/2022 17:00,156,46,225.5097,381.1122,305.93,52.79,4.02
14/6/2022 7:00,60.8,38,72.58118,80.6857,302.01,76.95,3.39
14/6/2022 8:00,232.4,41,300.1232,253.2417,302.91,72.53,3.55
14/6/2022 9:00,144,42,172.3077,460.3266,303.8,68.1,3.71
14/6/2022 10:00,380,42,471.197,613.7457,304.7,63.67,3.87
14/6/2022 11:00,500,44,485.931,735.6066,305.05,62.09,4.05
14/6/2022 12:00,112,43,127.38,816.0594,305.4,60.5,4.24
14/6/2022 13:00,292,43,345.6316,813.7857,305.74,58.92,4.44
14/6/2022 14:00,260,42,308.9781,761.721,305.56,58.72,4.53
14/6/2022 15:00,368,44,517.8668,665.4354,305.37,58.53,4.62
14/6/2022 16:00,148,43,178.0417,530.8692,305.19,58.33,4.72
14/6/2022 17:00,108,42,139.6462,372.402,304.51,61.31,4.86
15/6/2022 7:00,65.2,40,59.29882,85.2451,301.22,79.12,3.41
15/6/2022 8:00,76.4,41,82.88771,251.971,302.2,73.97,3.57
15/6/2022 9:00,328,42,318.9943,437.6931,303.18,68.82,3.79
15/6/2022 10:00,584,42,821.0381,589.6671,304.16,63.67,4.06
15/6/2022 11:00,520,46,517.1407,713.7906,304.65,61.3,4.12
15/6/2022 12:00,696,45,994.7975,799.3797,305.14,58.94,4.2
15/6/2022 13:00,680,47,954.5876,790.7217,305.64,56.58,4.29
15/6/2022 14:00,184,46,234.7276,733.8555,305.32,57.4,4.29
15/6/2022 15:00,52,41,64.23434,635.3691,305.01,58.21,4.3
15/6/2022 16:00,104,41,111.267,490.2825,304.7,59.03,4.31
15/6/2022 17:00,92,41,115.2589,331.6311,304.17,61.31,4.43
16/6/2022 7:00,95.6,39,108.3637,74.3393,301.86,75.49,3.49
16/6/2022 8:00,119.6,39,137.251,238.793,302.58,72.17,3.85
16/6/2022 9:00,164,39,238.0663,441.7566,303.3,68.85,4.21
16/6/2022 10:00,108,40,153.0737,610.7148,304.02,65.53,4.56
16/6/2022 11:00,124,40,158.227,757.0203,304.53,62.77,4.62
16/6/2022 12:00,120,39,138.2672,866.538,305.03,60.01,4.68
16/6/2022 13:00,316,42,378.9464,896.8269,305.54,57.24,4.75
16/6/2022 14:00,684,43,915.4664,871.4448,305.6,56.56,4.57
16/6/2022 15:00,516,45,728.715,790.5375,305.66,55.88,4.44
16/6/2022 16:00,384,46,540.5846,619.7745,305.72,55.21,4.35
16/6/2022 17:00,196,47,304.6232,426.7266,304.84,59.07,4.42
17/6/2022 7:00,73.2,40,82.5248,91.1531,301.73,79.2,2.74
17/6/2022 8:00,129.6,39,121.8638,279.3248,302.62,74.49,3.11
17/6/2022 9:00,536,41,641.1821,505.6095,303.52,69.78,3.49
17/6/2022 10:00,648,44,855.1514,672.3342,304.42,65.08,3.87
17/6/2022 11:00,440,46,539.2781,803.316,305.09,61.42,3.65
17/6/2022 12:00,700,47,1057.725,888.3144,305.75,57.77,3.48
17/6/2022 13:00,664,47,883.4581,841.2108,306.42,54.12,3.37
17/6/2022 14:00,124,46,149.0817,743.6754,306.24,55.2,3.72
17/6/2022 15:00,488,44,618.1014,609.7506,306.06,56.28,4.06
17/6/2022 16:00,372,45,487.9633,500.3193,305.88,57.37,4.41
17/6/2022 17:00,96,46,144.5817,361.7151,304.89,62.09,4.51
18/6/2022 7:00,72,37,77.73444,83.4075,301,75.11,1.62
18/6/2022 8:00,268,39,288.9457,258.506,302.1,69.25,2.02
18/6/2022 9:00,356,41,402.0272,462.2199,303.2,63.39,2.43
18/6/2022 10:00,560,43,658.5291,626.5215,304.29,57.53,2.85
18/6/2022 11:00,588,44,609.1738,762.3501,304.81,55.22,2.71
18/6/2022 12:00,580,45,786.9977,857.7831,305.33,52.91,2.6
18/6/2022 13:00,436,45,625.2868,868.314,305.85,50.61,2.5
18/6/2022 14:00,524,47,524.1087,825.4359,306.17,49.64,2.02
18/6/2022 15:00,416,47,402.3901,732.8247,306.49,48.68,1.54
18/6/2022 16:00,276,48,328.2121,582.8049,306.81,47.72,1.07
18/6/2022 17:00,104,48,159.0979,407.9511,306.03,51.62,1.68
19/6/2022 7:00,180,39,53.71007,88.9559,301.27,72.62,1.59
19/6/2022 8:00,400,40,450.6565,283.5919,302.56,66.59,1.9
19/6/2022 9:00,532,42,640.3112,518.0052,303.84,60.57,2.21
19/6/2022 10:00,632,43,811.6754,697.8039,305.13,54.54,2.52
19/6/2022 11:00,696,44,939.7085,844.1802,306.01,51.62,2.4
19/6/2022 12:00,692,45,954.3699,944.7015,306.89,48.7,2.32
19/6/2022 13:00,644,46,922.6519,959.4291,307.77,45.78,2.28
19/6/2022 14:00,604,48,897.6115,915.0774,307.99,44.66,2.24
19/6/2022 15:00,420,47,611.9319,815.1414,308.22,43.53,2.2
19/6/2022 16:00,288,48,406.0191,627.9837,308.44,42.41,2.18
19/6/2022 17:00,120,47,165.7028,424.41,307.09,48.18,3.39
20/6/2022 7:00,220,37,62.41982,94.0413,301.09,74.65,2.53
20/6/2022 8:00,416.4,40,469.3825,291.4504,302.48,66.82,2.8
20/6/2022 9:00,544,41,664.3355,521.4162,303.87,58.99,3.07
20/6/2022 10:00,628,42,748.5297,702.4473,305.26,51.17,3.34
20/6/2022 11:00,676,44,935.9343,849.8613,306.18,48.53,2.98
20/6/2022 12:00,700,45,965.7651,951.1308,307.1,45.9,2.83
20/6/2022 13:00,672,46,957.2006,964.3605,308.03,43.27,2.91
20/6/2022 14:00,396,50,590.3753,918.2463,307.95,44.12,2.98
20/6/2022 15:00,344,47,468.076,816.5892,307.88,44.98,3.53
20/6/2022 16:00,356,46,498.7778,634.1046,307.8,45.84,4.4
20/6/2022 17:00,188,45,293.1554,432.4182,306.61,50.76,4.88
21/6/2022 7:00,218,38,101.8314,58.8773,301.31,72.44,2.19
21/6/2022 8:00,271.6,39,307.599,211.3254,302.54,66.57,2.17
21/6/2022 9:00,456,41,574.6978,417.4656,303.78,60.69,2.18
21/6/2022 10:00,560,43,597.4883,607.2006,305.01,54.81,2.22
21/6/2022 11:00,696,45,974.9828,785.7963,305.69,53.21,2.3
21/6/2022 12:00,384,46,639.2222,933.5895,306.38,51.61,2.45
21/6/2022 13:00,648,45,767.1104,910.1097,307.06,50.01,2.65
21/6/2022 14:00,544,45,657.7307,831.4512,306.87,51.05,2.96
21/6/2022 15:00,312,48,383.7367,707.7771,306.68,52.1,3.4
21/6/2022 16:00,244,46,291.9941,550.8795,306.49,53.14,3.93
21/6/2022 17:00,80,44,97.62168,376.6395,304.51,61.59,3.04
22/6/2022 7:00,93.6,38,82.1619,53.9548,300.61,76.17,0.94
22/6/2022 8:00,343.6,40,366.9704,145.6287,301.21,74.14,1.19
22/6/2022 9:00,312,42,425.616,234.554,301.81,72.11,1.45
22/6/2022 10:00,120,41,135.6542,339.8814,302.4,70.08,1.72
22/6/2022 11:00,176,42,178.3319,438.3399,302.83,68.01,1.88
22/6/2022 12:00,764,42,938.6924,519.2499,303.25,65.94,2.04
22/6/2022 13:00,688,45,954.6603,612.1419,303.67,63.86,2.2
22/6/2022 14:00,568,47,692.0615,665.6052,304.39,59.99,2.34
22/6/2022 15:00,468,46,621.6578,666.6474,305.11,56.12,2.67
22/6/2022 16:00,404,47,524.7619,521.7837,305.82,52.24,3.12
22/6/2022 17:00,152,45,198.2918,359.295,304.78,56.99,3.06
23/6/2022 7:00,37.2,38,37.0164,60.386,300.81,75.78,1.99
23/6/2022 8:00,383.6,39,416.253,210.8957,302.02,70.29,2
23/6/2022 9:00,300,42,339.6799,406.7874,303.23,64.8,2.01
23/6/2022 10:00,408,43,523.7458,560.5668,304.43,59.31,2.02
23/6/2022 11:00,528,43,643.6499,692.1558,305.15,55.95,1.97
23/6/2022 12:00,612,43,849.7078,789.255,305.88,52.58,2.06
23/6/2022 13:00,748,45,947.2571,804.2682,306.6,49.21,2.25
23/6/2022 14:00,508,46,706.9407,769.7115,306.68,48.54,2.09
23/6/2022 15:00,244,46,297.2925,688.1217,306.77,47.86,2.21
23/6/2022 16:00,280,45,344.688,500.8656,306.86,47.18,2.59
23/6/2022 17:00,136,44,167.0819,316.0866,305.65,53.04,3.04
24/6/2022 7:00,154,37,157.2108,61.0197,301.08,75.52,0.77
24/6/2022 8:00,342,41,313.2604,190.0191,302.05,70.44,1.13
24/6/2022 9:00,552,41,623.2546,337.9176,303.02,65.37,1.5
24/6/2022 10:00,488,43,581.5204,478.8591,303.99,60.29,1.86
24/6/2022 11:00,576,44,709.1907,606.0531,304.62,57.61,1.45
24/6/2022 12:00,260,44,345.0509,706.4424,305.25,54.92,1.46
24/6/2022 13:00,508,43,588.343,720.0186,305.88,52.24,1.87
24/6/2022 14:00,460,44,572.8106,689.2116,305.85,52.47,2.43
24/6/2022 15:00,472,44,603.5851,616.2678,305.82,52.69,3.27
24/6/2022 16:00,284,45,339.317,489.2001,305.79,52.92,4.23
24/6/2022 17:00,152,43,192.9933,342.0768,304.7,57.53,3.8
25/6/2022 7:00,144,36,72.14569,39.577,299.6,80.64,0.94
25/6/2022 8:00,352,38,372.4866,105.4996,299.99,79.8,0.88
25/6/2022 9:00,496,40,608.7383,162.9345,300.38,78.95,0.82
25/6/2022 10:00,224,43,277.2601,225.5178,300.77,78.11,0.76
25/6/2022 11:00,444,44,397.8174,279.5563,301.38,74.96,0.9
25/6/2022 12:00,360,45,531.4394,319.9122,301.99,71.81,1.09
25/6/2022 13:00,652,45,894.7808,513.0057,302.59,68.66,1.31
25/6/2022 14:00,572,46,766.5298,670.6419,303.4,64.7,2.02
25/6/2022 15:00,504,45,661.9403,760.8129,304.21,60.73,2.83
25/6/2022 16:00,384,45,507.5602,604.3839,305.02,56.76,3.66
25/6/2022 17:00,148,41,188.4933,422.9409,304.2,60.22,3.93
26/6/2022 7:00,228,39,118.3074,62.7227,301.01,79.7,3.41
26/6/2022 8:00,380,41,437.229,179.4846,301.61,76.52,3.58
26/6/2022 9:00,408,41,356.5187,301.2141,302.21,73.35,3.75
26/6/2022 10:00,424,42,571.8671,389.4285,302.81,70.18,3.91
26/6/2022 11:00,584,44,914.8133,451.6785,303.03,68.8,4.03
26/6/2022 12:00,832,43,1045.967,484.5246,303.25,67.41,4.16
26/6/2022 13:00,776,44,1080.952,523.4298,303.47,66.03,4.31
26/6/2022 14:00,328,46,421.116,529.5231,303.58,65.16,4.84
26/6/2022 15:00,300,43,340.188,499.1703,303.7,64.28,5.37
26/6/2022 16:00,132,42,153.0011,420.9585,303.81,63.41,5.9
26/6/2022 17:00,184,42,222.5339,313.2894,303.24,67.11,5.46
27/6/2022 7:00,194.4,38,124.1864,74.3919,300.25,82.12,1.38
27/6/2022 8:00,121.6,40,151.985,243.6779,301.31,76.98,1.95
27/6/2022 9:00,488,41,618.8271,445.4364,302.37,71.83,2.54
27/6/2022 10:00,532,41,546.8266,620.6088,303.42,66.68,3.14
27/6/2022 11:00,188,41,178.1142,773.4282,304.12,63.33,3.29
27/6/2022 12:00,336,38,355.2123,889.1667,304.81,59.98,3.49
27/6/2022 13:00,500,40,587.0366,895.029,305.51,56.63,3.75
27/6/2022 14:00,112,42,124.7671,845.9181,305.45,56.8,3.82
27/6/2022 15:00,64,41,69.24245,746.7579,305.38,56.96,3.91
27/6/2022 16:00,80,41,91.88777,568.5558,305.32,57.12,4.01
27/6/2022 17:00,88,41,99.29105,379.581,304.45,61.24,3.93
28/6/2022 7:00,166,39,46.74228,58.9121,300.64,82.61,2.14
28/6/2022 8:00,279.6,40,311.0829,176.5072,301.45,77.82,2.15
28/6/2022 9:00,544,42,645.537,300.1965,302.26,73.03,2.16
28/6/2022 10:00,536,43,598.2866,470.8527,303.07,68.24,2.17
28/6/2022 11:00,520,44,730.4571,645.3309,304.29,62.62,2.21
